Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
151000,1.4053564,999.0,-1.0050184,-9.996000707149506,-9.996000707149506,1.0
152000,1.484474,999.0,-1.0069447,None,None,1.0
153000,1.4938053,None,-1.0068519,-10.000000715255737,-10.000000715255737,1.0
154000,1.4936533,None,-1.0069053,None,None,1.0
155000,1.5049381,999.0,-1.0104198,-10.993000775575638,-10.993000775575638,1.0
156000,1.5092822,999.0,-1.0160465,-9.991000711917877,-9.991000711917877,1.0
157000,1.5253813,999.0,-1.0137132,-10.000000715255737,-10.000000715255737,1.0
158000,1.489117,None,-1.001526,None,None,1.0
159000,1.5063776,999.0,-1.0073653,-9.99466739098231,-9.99466739098231,1.0
160000,1.4566641,999.0,-1.0037163,-9.996000707149506,-9.996000707149506,1.0
161000,1.427185,None,-1.0073395,None,None,1.0
162000,1.4856116,999.0,-1.0042264,-10.000000715255737,-10.000000715255737,1.0
163000,1.4365671,None,-1.0073624,None,None,1.0
164000,1.3973913,999.0,-1.0058975,-9.993000715970993,-9.993000715970993,1.0
165000,1.3793663,999.0,-0.9983777,-9.991000711917877,-9.991000711917877,1.0
166000,1.3407104,999.0,-0.9770682,-10.000000715255737,-10.000000715255737,1.0
167000,1.3413358,None,-0.9913728,None,None,1.0
168000,1.3455793,999.0,-0.9921107,-10.328000744183859,-10.328000744183859,1.0
169000,1.3330557,999.0,-0.99345464,-9.996000707149506,-9.996000707149506,1.0
170000,1.3662354,None,-1.0012735,None,None,1.0
171000,1.3450449,999.0,-0.996647,-10.000000715255737,-10.000000715255737,1.0
172000,1.3294164,None,-0.9948907,None,None,1.0
173000,1.3300743,999.0,-0.9962466,-9.993000715970993,-9.993000715970993,1.0
174000,1.3545365,999.0,-0.9966386,-9.991000711917877,-9.991000711917877,1.0
175000,1.3438822,999.0,-0.99364495,-10.000000715255737,-10.000000715255737,1.0
176000,1.3358499,None,-0.9936619,None,None,1.0
177000,1.3624197,999.0,-0.9953772,-9.99466739098231,-9.99466739098231,1.0
178000,1.3474661,999.0,-0.99116874,-9.996000707149506,-9.996000707149506,1.0
179000,1.3066376,999.0,-0.9888125,None,None,1.0
180000,1.2532935,None,-0.99600834,-10.000000715255737,-10.000000715255737,1.0
181000,1.2613378,None,-0.99698347,None,None,1.0
182000,1.2611673,999.0,-1.0000232,-9.993000715970993,-9.993000715970993,1.0
183000,1.2442472,999.0,-0.99772954,-9.991000711917877,-9.991000711917877,1.0
184000,1.3637805,999.0,-1.0027418,-10.000000715255737,-10.000000715255737,1.0
185000,1.3705772,None,-0.99640906,None,None,1.0
186000,1.3670248,999.0,-1.0049183,-9.99466739098231,-9.99466739098231,1.0
187000,1.3442388,999.0,-1.0097247,-9.996000707149506,-9.996000707149506,1.0
188000,1.3652416,None,-0.9992293,None,None,1.0
189000,1.349931,999.0,-0.9981575,-11.000000774860382,-11.000000774860382,1.0
190000,1.3539225,None,-1.0026791,None,None,1.0
191000,1.3881313,999.0,-0.99208266,-9.993000715970993,-9.993000715970993,1.0
192000,1.3954939,999.0,-0.99115956,-9.991000711917877,-9.991000711917877,1.0
193000,1.3459015,999.0,-0.9850183,-10.000000715255737,-10.000000715255737,1.0
194000,1.3131455,None,-0.9928546,None,None,1.0
195000,1.2932734,999.0,-0.9898524,-9.99466739098231,-9.99466739098231,1.0
196000,1.1748854,999.0,-0.9940438,-9.996000707149506,-9.996000707149506,1.0
197000,1.1870977,None,-0.99427813,None,None,1.0
198000,1.2212545,999.0,-0.99163103,-10.000000715255737,-10.000000715255737,1.0
199000,1.2248896,None,-0.99337465,None,None,1.0
200000,1.2616568,999.0,-0.99139905,-9.993000715970993,-9.993000715970993,1.0
201000,1.3053477,999.0,-0.9969838,-9.991000711917877,-9.991000711917877,1.0
202000,1.3219968,999.0,-0.9958743,-10.000000715255737,-10.000000715255737,1.0
203000,1.3364524,None,-0.99412763,None,None,1.0
204000,1.3554224,999.0,-0.9879463,-9.99466739098231,-9.99466739098231,1.0
205000,1.3084832,999.0,-0.9858964,-9.996000707149506,-9.996000707149506,1.0
206000,1.3784815,999.0,-0.9803238,None,None,1.0
207000,1.3434762,None,-0.9854226,-10.000000715255737,-10.000000715255737,1.0
208000,1.3113127,None,-0.9782932,None,None,1.0
209000,1.3497688,999.0,-0.97430986,-9.993000715970993,-9.993000715970993,1.0
210000,1.4369318,999.0,-0.9773128,-9.991000711917877,-9.991000711917877,1.0
211000,1.4678445,999.0,-0.9974061,-10.000000715255737,-10.000000715255737,1.0
212000,1.4708836,None,-0.9898833,None,None,1.0
213000,1.477843,999.0,-1.004355,-10.328000744183859,-10.328000744183859,1.0
214000,1.4444529,999.0,-1.008729,-9.996000707149506,-9.996000707149506,1.0
215000,1.3656867,None,-1.0094584,None,None,1.0
216000,1.3201795,999.0,-1.0180395,-11.000000774860382,-11.000000774860382,1.0
217000,1.3605691,None,-1.0139782,None,None,1.0
218000,1.3817774,999.0,-1.0134804,-9.993000715970993,-9.993000715970993,1.0
219000,1.4107772,999.0,-1.0101309,-9.991000711917877,-9.991000711917877,1.0
220000,1.4135642,999.0,-1.0056804,-10.000000715255737,-10.000000715255737,1.0
221000,1.4404396,None,-1.0033915,None,None,1.0
222000,1.4696635,999.0,-1.0016553,-9.99466739098231,-9.99466739098231,1.0
223000,1.5097111,999.0,-1.0057946,-9.996000707149506,-9.996000707149506,1.0
224000,1.5016779,None,-1.0027064,None,None,1.0
225000,1.5066928,999.0,-1.0069995,-10.000000715255737,-10.000000715255737,1.0
226000,1.5197531,None,-1.0035628,None,None,1.0
227000,1.540585,999.0,-1.0011653,-9.993000715970993,-9.993000715970993,1.0
228000,1.5376222,999.0,-1.0025016,-9.991000711917877,-9.991000711917877,1.0
229000,1.5277839,999.0,-1.0020461,-10.000000715255737,-10.000000715255737,1.0
230000,1.5416849,None,-1.0031089,None,None,1.0
231000,1.5712103,999.0,-1.0014172,-9.99466739098231,-9.99466739098231,1.0
232000,1.5876786,999.0,-1.0046847,-9.996000707149506,-9.996000707149506,1.0
233000,1.5520947,999.0,-1.0027412,None,None,1.0
234000,1.5982538,None,-1.0014265,-10.000000715255737,-10.000000715255737,1.0
235000,1.5131409,None,-1.0002286,None,None,1.0
236000,1.5395551,999.0,-1.003824,-9.993000715970993,-9.993000715970993,1.0
237000,1.4893982,999.0,-1.0000751,-9.991000711917877,-9.991000711917877,1.0
238000,1.4686602,999.0,-1.0026813,-10.000000715255737,-10.000000715255737,1.0
239000,1.4815786,None,-0.99948156,None,None,1.0
240000,1.4821998,999.0,-0.99985313,-9.99466739098231,-9.99466739098231,1.0
241000,1.4683942,999.0,-0.9987802,-9.996000707149506,-9.996000707149506,1.0
242000,1.471336,None,-1.0014261,None,None,1.0
243000,1.4523007,999.0,-1.001749,-10.000000715255737,-10.000000715255737,1.0
244000,1.4668982,None,-0.99767804,None,None,1.0
245000,1.481391,999.0,-1.0011243,-9.993000715970993,-9.993000715970993,1.0
246000,1.4517045,999.0,-1.0007198,-9.991000711917877,-9.991000711917877,1.0
247000,1.477284,999.0,-1.0056708,-11.000000774860382,-11.000000774860382,1.0
248000,1.5616164,None,-1.0006969,None,None,1.0
249000,1.5949587,999.0,-1.0009177,-9.99466739098231,-9.99466739098231,1.0
250000,1.58181,999.0,-0.9989947,-9.996000707149506,-9.996000707149506,1.0
251000,1.6123171,None,-0.9986756,None,None,1.0
252000,1.6274855,999.0,-0.9944209,-10.000000715255737,-10.000000715255737,1.0
253000,1.6490241,None,-0.9959196,None,None,1.0
254000,1.6377486,999.0,-0.9989282,-9.993000715970993,-9.993000715970993,1.0
255000,1.6423299,999.0,-0.99813473,-9.991000711917877,-9.991000711917877,1.0
256000,1.6355596,999.0,-0.9966226,-10.000000715255737,-10.000000715255737,1.0
257000,1.5735731,None,-1.000598,None,None,1.0
258000,1.5798792,999.0,-1.0000284,-9.99466739098231,-9.99466739098231,1.0
259000,1.5427043,999.0,-1.0024862,-9.996000707149506,-9.996000707149506,1.0
260000,1.5725807,999.0,-1.0044277,None,None,1.0
261000,1.5648706,None,-1.0045323,-10.000000715255737,-10.000000715255737,1.0
262000,1.5840719,None,-1.0034828,None,None,1.0
263000,1.5847727,999.0,-1.0025045,-9.993000715970993,-9.993000715970993,1.0
264000,1.5886769,999.0,-1.003797,-9.991000711917877,-9.991000711917877,1.0
265000,1.5694065,999.0,-0.9994221,-10.000000715255737,-10.000000715255737,1.0
266000,1.5691434,None,-0.99719596,None,None,1.0
267000,1.5313883,999.0,-0.9984046,-9.99466739098231,-9.99466739098231,1.0
268000,1.5715499,999.0,-0.9987845,-9.996000707149506,-9.996000707149506,1.0
269000,1.5771357,None,-1.0005997,None,None,1.0
270000,1.5824653,999.0,-0.9991732,-10.000000715255737,-10.000000715255737,1.0
271000,1.5409781,None,-0.9986669,None,None,1.0
272000,1.5832837,999.0,-0.9990099,-9.993000715970993,-9.993000715970993,1.0
273000,1.553403,999.0,-0.99919224,-9.991000711917877,-9.991000711917877,1.0
274000,1.555784,999.0,-0.9973637,-10.000000715255737,-10.000000715255737,1.0
275000,1.5905745,None,-0.9964726,None,None,1.0
276000,1.595203,999.0,-1.0055144,-9.99466739098231,-9.99466739098231,1.0
277000,1.5200591,999.0,-0.9956267,-9.996000707149506,-9.996000707149506,1.0
278000,1.5506032,None,-0.9694994,None,None,1.0
279000,1.6933136,999.0,-0.9759323,-10.000000715255737,-10.000000715255737,1.0
280000,1.7206593,None,-0.98402125,None,None,1.0
