Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
103000,2.0979855,499.0,-0.21987335,-0.998200036585331,-0.998200036585331,1.0
104000,2.0988264,None,-0.23140055,None,None,1.0
105000,2.0912716,288.0,-0.23449233,-0.9982000105082989,-0.9982000105082989,1.0
106000,2.0803494,499.0,-0.21286416,-0.998200036585331,-0.998200036585331,1.0
107000,2.082621,499.0,-0.2208216,-0.998200036585331,-0.998200036585331,1.0
108000,2.1013212,None,-0.21040615,None,None,1.0
109000,2.0884113,499.0,-0.22551635,-0.998200036585331,-0.998200036585331,1.0
110000,2.071788,499.0,-0.20296443,-0.998200036585331,-0.998200036585331,1.0
111000,2.0664334,None,-0.22324143,None,None,1.0
112000,2.0502942,499.0,-0.20120817,-0.998200036585331,-0.998200036585331,1.0
113000,2.049454,499.0,-0.19341232,-0.998200036585331,-0.998200036585331,1.0
114000,2.0523927,499.0,-0.19683899,-0.998200036585331,-0.998200036585331,1.0
115000,2.051314,499.0,-0.19453838,-0.998200036585331,-0.998200036585331,1.0
116000,2.0113797,499.0,-0.19184849,-0.998200036585331,-0.998200036585331,1.0
117000,2.0083048,499.0,-0.19746867,-0.998200036585331,-0.998200036585331,1.0
118000,1.985514,499.0,-0.1960935,-0.998200036585331,-0.998200036585331,1.0
119000,1.9860008,499.0,-0.19504067,-0.998200036585331,-0.998200036585331,1.0
120000,1.9533371,499.0,-0.19414295,None,None,1.0
121000,1.9565078,None,-0.18493825,-0.998200036585331,-0.998200036585331,1.0
122000,1.966329,499.0,-0.19383061,-0.998200036585331,-0.998200036585331,1.0
123000,1.9694021,250.5,-0.17711303,-0.3338000066578388,-0.3338000066578388,1.0
124000,1.9667382,None,-0.18978155,None,None,1.0
125000,1.9679185,499.0,-0.19044346,-0.998200036585331,-0.998200036585331,1.0
126000,1.9657863,499.0,-0.18934609,-0.998200036585331,-0.998200036585331,1.0
127000,1.969261,499.0,-0.1933825,-0.998200036585331,-0.998200036585331,1.0
128000,1.9682114,499.0,-0.19100636,-0.998200036585331,-0.998200036585331,1.0
129000,1.9685827,499.0,-0.18743992,-0.998200036585331,-0.998200036585331,1.0
130000,1.9777042,416.0,-0.17573926,-0.9982000227485385,-0.9982000227485385,1.0
131000,1.9970759,None,-0.1947073,None,None,1.0
132000,1.9772075,499.0,-0.19140936,-0.998200036585331,-0.998200036585331,1.0
133000,1.950546,499.0,-0.18887213,-0.998200036585331,-0.998200036585331,1.0
134000,1.9526545,499.0,-0.19094287,-0.998200036585331,-0.998200036585331,1.0
135000,1.9910517,None,-0.18792227,None,None,1.0
136000,1.9937935,499.0,-0.1899615,-0.998200036585331,-0.998200036585331,1.0
137000,1.9945958,499.0,-0.18772852,-0.998200036585331,-0.998200036585331,1.0
138000,1.9931121,None,-0.19022402,None,None,1.0
139000,1.9931768,499.0,-0.19255765,-0.998200036585331,-0.998200036585331,1.0
140000,1.9875463,283.25,-0.1729666,-0.4986500106751919,-0.4986500106751919,1.0
141000,1.9621097,499.0,-0.19015777,-0.998200036585331,-0.998200036585331,1.0
142000,1.9554929,499.0,-0.19101834,-0.998200036585331,-0.998200036585331,1.0
143000,1.9288825,499.0,-0.19262683,-0.998200036585331,-0.998200036585331,1.0
144000,1.9404479,499.0,-0.19405499,-0.998200036585331,-0.998200036585331,1.0
145000,1.9679755,499.0,-0.19202127,-0.998200036585331,-0.998200036585331,1.0
146000,1.9761175,499.0,-0.19202021,-0.998200036585331,-0.998200036585331,1.0
147000,1.9851017,499.0,-0.19531254,None,None,1.0
148000,1.9860024,None,-0.19289634,-0.998200036585331,-0.998200036585331,1.0
149000,1.9801563,499.0,-0.19522636,-0.998200036585331,-0.998200036585331,1.0
150000,1.983356,499.0,-0.1960843,-0.998200036585331,-0.998200036585331,1.0
151000,1.9444499,None,-0.19643733,None,None,1.0
152000,1.9332155,499.0,-0.19887398,-0.998200036585331,-0.998200036585331,1.0
153000,1.9358696,335.0,-0.19808088,-0.9982000272721052,-0.9982000272721052,1.0
154000,1.9435196,499.0,-0.1976839,-0.998200036585331,-0.998200036585331,1.0
155000,1.9476856,499.0,-0.19515827,-0.998200036585331,-0.998200036585331,1.0
156000,1.9293464,478.3333333333333,-0.20032158,-0.9982000321149826,-0.9982000321149826,1.0
157000,1.9446638,499.0,-0.19661509,-0.998200036585331,-0.998200036585331,1.0
158000,1.9642472,None,-0.19929473,None,None,1.0
159000,1.9525274,499.0,-0.19843142,-0.998200036585331,-0.998200036585331,1.0
160000,1.9288875,499.0,-0.19784501,-0.998200036585331,-0.998200036585331,1.0
161000,1.9449673,499.0,-0.20074385,-0.998200036585331,-0.998200036585331,1.0
162000,1.9895363,None,-0.19815294,None,None,1.0
163000,1.9917736,375.75,-0.17504333,-0.9982000272721052,-0.9982000272721052,1.0
164000,1.970199,499.0,-0.19995555,-0.998200036585331,-0.998200036585331,1.0
165000,1.9696109,None,-0.1985127,None,None,1.0
