Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
807000,0.97878134,-9.980556,None,None,None,1.0
808000,0.9200078,-9.980055,None,None,None,1.0
809000,0.9321007,-9.982405,999.0,-99.9099793434143,-99.9099793434143,1.0
810000,0.92704964,-9.9849,999.0,-99.97497951984406,-99.97497951984406,1.0
811000,0.9792194,-9.983088,None,None,None,1.0
812000,0.9050107,-9.982469,999.0,-99.94664613405864,-99.94664613405864,1.0
813000,0.96510035,-9.981016,999.0,-99.93997955322266,-99.93997955322266,1.0
814000,0.9284443,-9.980298,999.0,-99.97997951507568,-99.97997951507568,1.0
815000,0.91780645,-9.979,None,None,None,1.0
816000,0.9366193,-9.97917,None,None,None,1.0
817000,0.960333,-9.976622,None,None,None,1.0
818000,0.92073625,-9.981474,999.0,-99.9099793434143,-99.9099793434143,1.0
819000,0.9113404,-9.979292,999.0,-99.97497951984406,-99.97497951984406,1.0
820000,0.854243,-9.982601,None,None,None,1.0
821000,0.7777178,-9.9857645,999.0,-99.94664613405864,-99.94664613405864,1.0
822000,0.93369603,-9.987818,999.0,-99.93997955322266,-99.93997955322266,1.0
823000,0.91897005,-9.98749,999.0,-99.97997951507568,-99.97997951507568,1.0
824000,0.903934,-9.988615,None,None,None,1.0
825000,0.9779898,-9.986189,None,None,None,1.0
826000,0.929591,-9.984556,None,None,None,1.0
827000,0.89146656,-9.985224,999.0,-99.9099793434143,-99.9099793434143,1.0
828000,0.8692638,-9.986355,999.0,-99.97497951984406,-99.97497951984406,1.0
829000,0.79278845,-9.987708,None,None,None,1.0
830000,0.82379663,-9.98682,999.0,-99.94664613405864,-99.94664613405864,1.0
831000,0.91172683,-9.988405,999.0,-99.93997955322266,-99.93997955322266,1.0
832000,0.87039393,-9.986586,999.0,-99.97997951507568,-99.97997951507568,1.0
833000,0.8868769,-9.987125,None,None,None,1.0
834000,0.86875373,-9.98436,None,None,None,1.0
835000,0.9043587,-9.987736,None,None,None,1.0
836000,0.8014753,-9.989464,999.0,-99.9099793434143,-99.9099793434143,1.0
837000,0.7765429,-9.992737,999.0,-99.97497951984406,-99.97497951984406,1.0
838000,0.8955882,-9.995029,None,None,None,1.0
839000,0.85292035,-9.98953,999.0,-99.94664613405864,-99.94664613405864,1.0
840000,0.9300275,-9.986746,999.0,-99.93997955322266,-99.93997955322266,1.0
841000,0.8834994,-9.985839,999.0,-99.97997951507568,-99.97997951507568,1.0
842000,0.83860016,-9.984922,None,None,None,1.0
843000,0.8758308,-9.983094,None,None,None,1.0
844000,0.86563325,-9.9823,None,None,None,1.0
845000,0.88338614,-9.982519,999.0,-99.9099793434143,-99.9099793434143,1.0
846000,0.8701328,-9.983557,999.0,-99.97497951984406,-99.97497951984406,1.0
847000,0.83911675,-9.983768,None,None,None,1.0
848000,0.81902474,-9.985533,999.0,-99.94664613405864,-99.94664613405864,1.0
849000,0.83907104,-9.98299,999.0,-99.93997955322266,-99.93997955322266,1.0
850000,0.84409255,-9.984936,999.0,-99.97997951507568,-99.97997951507568,1.0
851000,0.8975841,-9.983573,None,None,None,1.0
852000,0.8504826,-9.981388,None,None,None,1.0
853000,0.8917265,-9.980335,None,None,None,1.0
854000,0.78429765,-9.985163,999.0,-99.9099793434143,-99.9099793434143,1.0
855000,0.75821775,-9.986782,999.0,-99.97497951984406,-99.97497951984406,1.0
856000,0.78502715,-9.986936,None,None,None,1.0
857000,0.7695378,-9.985268,999.0,-99.94664613405864,-99.94664613405864,1.0
858000,0.8698062,-9.987641,999.0,-99.93997955322266,-99.93997955322266,1.0
859000,0.8980399,-9.985802,999.0,-99.97997951507568,-99.97997951507568,1.0
860000,0.8643328,-9.987896,None,None,None,1.0
861000,0.8717031,-9.990001,None,None,None,1.0
862000,0.8364395,-9.9907,None,None,None,1.0
863000,0.8511225,-9.992571,999.0,-99.9099793434143,-99.9099793434143,1.0
864000,0.9388429,-9.992755,999.0,-99.97497951984406,-99.97497951984406,1.0
865000,0.8324103,-9.992065,None,None,None,1.0
866000,0.7938734,-9.99349,999.0,-99.94664613405864,-99.94664613405864,1.0
867000,0.82705206,-9.991051,999.0,-99.93997955322266,-99.93997955322266,1.0
868000,0.88156444,-9.99098,999.0,-99.97997951507568,-99.97997951507568,1.0
869000,0.8645335,-9.990189,None,None,None,1.0
870000,0.8219629,-9.986932,None,None,None,1.0
871000,0.8338699,-9.988064,None,None,None,1.0
872000,0.81018543,-9.986626,999.0,-99.9099793434143,-99.9099793434143,1.0
873000,0.82332057,-9.992405,999.0,-99.97497951984406,-99.97497951984406,1.0
874000,0.809339,-9.990135,None,None,None,1.0
875000,0.8003397,-9.99001,999.0,-99.94664613405864,-99.94664613405864,1.0
876000,0.8152827,-9.989622,999.0,-99.93997955322266,-99.93997955322266,1.0
877000,0.8104489,-9.987804,999.0,-99.97997951507568,-99.97997951507568,1.0
878000,0.80572414,-9.987087,None,None,None,1.0
879000,0.71635824,-9.991196,None,None,None,1.0
880000,0.7487424,-9.991349,None,None,None,1.0
881000,0.84804153,-9.989502,999.0,-99.9099793434143,-99.9099793434143,1.0
882000,0.8487515,-9.987279,999.0,-99.97497951984406,-99.97497951984406,1.0
883000,0.8354608,-9.988047,None,None,None,1.0
884000,0.7857199,-9.988867,999.0,-99.94664613405864,-99.94664613405864,1.0
885000,0.862352,-9.988854,999.0,-99.93997955322266,-99.93997955322266,1.0
886000,0.82891524,-9.991374,999.0,-99.97997951507568,-99.97997951507568,1.0
887000,0.8413349,-9.991806,None,None,None,1.0
888000,0.8253879,-9.9935255,None,None,None,1.0
889000,0.87513655,-9.992336,None,None,None,1.0
890000,0.88259935,-9.992075,999.0,-99.9099793434143,-99.9099793434143,1.0
891000,0.83895886,-9.990639,999.0,-99.97497951984406,-99.97497951984406,1.0
892000,0.8495593,-9.990198,None,None,None,1.0
893000,0.7894676,-9.98863,999.0,-99.94664613405864,-99.94664613405864,1.0
894000,0.82713073,-9.989668,999.0,-99.93997955322266,-99.93997955322266,1.0
895000,0.87058365,-9.990248,999.0,-99.97997951507568,-99.97997951507568,1.0
896000,0.8514091,-9.989431,None,None,None,1.0
897000,0.84036773,-9.987091,None,None,None,1.0
898000,0.8296724,-9.985664,None,None,None,1.0
899000,0.85950136,-9.986355,999.0,-99.9099793434143,-99.9099793434143,1.0
900000,0.78768635,-9.98571,999.0,-99.97497951984406,-99.97497951984406,1.0
901000,0.7950946,-9.989653,None,None,None,1.0
902000,0.8317211,-9.988335,999.0,-99.94664613405864,-99.94664613405864,1.0
903000,0.8737853,-9.987419,999.0,-99.93997955322266,-99.93997955322266,1.0
904000,0.8275283,-9.987371,999.0,-99.97997951507568,-99.97997951507568,1.0
905000,0.8181516,-9.986036,None,None,None,1.0
906000,0.7991757,-9.983488,None,None,None,1.0
907000,0.78223896,-9.986549,None,None,None,1.0
908000,0.7645845,-9.98545,999.0,-99.9099793434143,-99.9099793434143,1.0
909000,0.7344583,-9.990847,999.0,-99.97497951984406,-99.97497951984406,1.0
910000,0.82805717,-9.986816,None,None,None,1.0
911000,0.79072696,-9.983848,999.0,-99.94664613405864,-99.94664613405864,1.0
912000,0.76249933,-9.981569,999.0,-99.93997955322266,-99.93997955322266,1.0
913000,0.7739534,-9.982103,999.0,-99.97997951507568,-99.97997951507568,1.0
914000,0.7790959,-9.9804,None,None,None,1.0
915000,0.76001954,-9.9793825,None,None,None,1.0
916000,0.80252683,-9.97875,None,None,None,1.0
917000,0.783945,-9.979052,999.0,-99.9099793434143,-99.9099793434143,1.0
918000,0.7608721,-9.97843,999.0,-99.97497951984406,-99.97497951984406,1.0
919000,0.7823489,-9.978085,None,None,None,1.0
920000,0.7882284,-9.978935,999.0,-99.94664613405864,-99.94664613405864,1.0
921000,0.7746813,-9.979397,999.0,-99.93997955322266,-99.93997955322266,1.0
922000,0.76950365,-9.978948,999.0,-99.97997951507568,-99.97997951507568,1.0
923000,0.80147743,-9.979123,None,None,None,1.0
924000,0.78957444,-9.97865,None,None,None,1.0
925000,0.79162383,-9.976456,None,None,None,1.0
926000,0.7620681,-9.977837,999.0,-99.9099793434143,-99.9099793434143,1.0
927000,0.75625813,-9.976773,999.0,-99.97497951984406,-99.97497951984406,1.0
928000,0.80344003,-9.97365,None,None,None,1.0
929000,0.76780075,-9.972164,999.0,-99.94664613405864,-99.94664613405864,1.0
930000,0.74868006,-9.970942,999.0,-99.93997955322266,-99.93997955322266,1.0
931000,0.7803614,-9.970784,999.0,-99.97997951507568,-99.97997951507568,1.0
932000,0.793285,-9.974052,None,None,None,1.0
933000,0.7835169,-9.974595,None,None,None,1.0
934000,0.78660476,-9.976293,None,None,None,1.0
935000,0.7863412,-9.976313,999.0,-99.9099793434143,-99.9099793434143,1.0
936000,0.7594435,-9.975277,999.0,-99.97497951984406,-99.97497951984406,1.0
937000,0.7397787,-9.978804,None,None,None,1.0
938000,0.76636004,-9.97964,999.0,-99.94664613405864,-99.94664613405864,1.0
939000,0.77734554,-9.981606,999.0,-99.93997955322266,-99.93997955322266,1.0
940000,0.8029628,-9.978493,999.0,-99.97997951507568,-99.97997951507568,1.0
941000,0.75751346,-9.97778,None,None,None,1.0
942000,0.7625319,-9.975159,None,None,None,1.0
943000,0.7647743,-9.978218,None,None,None,1.0
944000,0.7778798,-9.976835,999.0,-99.9099793434143,-99.9099793434143,1.0
945000,0.7702508,-9.97883,999.0,-99.97497951984406,-99.97497951984406,1.0
946000,0.7742561,-9.980046,None,None,None,1.0
947000,0.7566706,-9.979443,999.0,-99.94664613405864,-99.94664613405864,1.0
948000,0.74051845,-9.980706,999.0,-99.93997955322266,-99.93997955322266,1.0
949000,0.7228232,-9.979061,999.0,-99.97997951507568,-99.97997951507568,1.0
950000,0.7563307,-9.978753,None,None,None,1.0
951000,0.76611155,-9.978383,None,None,None,1.0
952000,0.7224319,-9.97971,None,None,None,1.0
953000,0.7975013,-9.979506,999.0,-99.9099793434143,-99.9099793434143,1.0
954000,0.78346986,-9.978228,999.0,-99.97497951984406,-99.97497951984406,1.0
955000,0.7747191,-9.979437,None,None,None,1.0
956000,0.7771866,-9.977936,999.0,-99.94664613405864,-99.94664613405864,1.0
957000,0.7919901,-9.977814,999.0,-99.93997955322266,-99.93997955322266,1.0
958000,0.77341604,-9.978195,999.0,-99.97997951507568,-99.97997951507568,1.0
959000,0.7443818,-9.976482,None,None,None,1.0
960000,0.77098376,-9.981306,None,None,None,1.0
961000,0.78148067,-9.9793415,None,None,None,1.0
962000,0.74844396,-9.979982,999.0,-99.9099793434143,-99.9099793434143,1.0
963000,0.7241441,-9.98014,999.0,-99.97497951984406,-99.97497951984406,1.0
964000,0.79396826,-9.975512,None,None,None,1.0
965000,0.7544963,-9.974089,999.0,-99.94664613405864,-99.94664613405864,1.0
966000,0.7771091,-9.9755745,999.0,-99.93997955322266,-99.93997955322266,1.0
967000,0.7747395,-9.97451,999.0,-99.97997951507568,-99.97997951507568,1.0
968000,0.7520671,-9.975498,None,None,None,1.0
969000,0.7463441,-9.973653,None,None,None,1.0
970000,0.7229565,-9.973473,None,None,None,1.0
971000,0.7713675,-9.974653,999.0,-99.9099793434143,-99.9099793434143,1.0
972000,0.7316966,-9.974331,999.0,-99.97497951984406,-99.97497951984406,1.0
973000,0.787717,-9.976576,None,None,None,1.0
974000,0.75095385,-9.975509,999.0,-99.94664613405864,-99.94664613405864,1.0
975000,0.76040435,-9.974932,999.0,-99.93997955322266,-99.93997955322266,1.0
976000,0.7817052,-9.974968,999.0,-99.97997951507568,-99.97997951507568,1.0
977000,0.7517676,-9.976748,None,None,None,1.0
978000,0.7572842,-9.973276,None,None,None,1.0
979000,0.74400187,-9.978196,None,None,None,1.0
980000,0.77045834,-9.976385,999.0,-99.9099793434143,-99.9099793434143,1.0
981000,0.7586029,-9.977,999.0,-99.97497951984406,-99.97497951984406,1.0
982000,0.7890165,-9.977336,None,None,None,1.0
983000,0.78548056,-9.978154,999.0,-99.94664613405864,-99.94664613405864,1.0
984000,0.7642683,-9.978985,999.0,-99.93997955322266,-99.93997955322266,1.0
985000,0.76898503,-9.981092,999.0,-99.97997951507568,-99.97997951507568,1.0
986000,0.7899287,-9.980066,None,None,None,1.0
987000,0.74541575,-9.983535,None,None,None,1.0
988000,0.7242786,-9.983554,None,None,None,1.0
989000,0.76778376,-9.984385,999.0,-99.9099793434143,-99.9099793434143,1.0
990000,0.7645147,-9.980198,999.0,-99.97497951984406,-99.97497951984406,1.0
991000,0.74306047,-9.981909,None,None,None,1.0
992000,0.7469285,-9.982895,999.0,-99.94664613405864,-99.94664613405864,1.0
993000,0.784336,-9.982675,999.0,-99.93997955322266,-99.93997955322266,1.0
994000,0.8003263,-9.982307,999.0,-99.97997951507568,-99.97997951507568,1.0
995000,0.78938043,-9.98089,None,None,None,1.0
996000,0.75820106,-9.98053,None,None,None,1.0
997000,0.77320725,-9.978206,None,None,None,1.0
998000,0.72130364,-9.981345,999.0,-99.9099793434143,-99.9099793434143,1.0
999000,0.76311934,-9.979886,999.0,-99.97497951984406,-99.97497951984406,1.0
1000000,0.7439486,-9.983431,None,None,None,1.0
