Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
202000,0.3418301,-27.13379,49.36842105263158,-43.187998104095456,-43.187998104095456,1.0
203000,0.327698,-27.74107,50.8,-46.56894633644506,-46.56894633644506,1.0
204000,0.3561826,-27.619167,44.13636363636363,-37.697271368720315,-37.697271368720315,1.0
205000,0.32533577,-26.928291,49.45,-44.15049757957458,-44.15049757957458,1.0
206000,0.3050945,-26.983892,51.526315789473685,-46.546312733700404,-46.546312733700404,1.0
207000,0.34664392,-27.389002,62.125,-56.79624855518341,-56.79624855518341,1.0
208000,0.3240236,-27.464397,51.375,-45.722937920514276,-45.722937920514276,1.0
209000,0.32506755,-27.527071,61.470588235294116,-57.30529010997099,-57.30529010997099,1.0
210000,0.3045088,-27.575695,66.625,-63.80133180618286,-63.80133180618286,1.0
211000,0.356586,-27.595003,52.53846153846154,-47.30142896515982,-47.30142896515982,1.0
212000,0.35557058,-26.584764,91.42857142857143,-85.87923053594736,-85.87923053594736,1.0
213000,0.3659862,-27.437437,77.84615384615384,-81.46922885454617,-81.46922885454617,1.0
214000,0.35252815,-27.432188,55.94117647058823,-50.772221088409424,-50.772221088409424,1.0
215000,0.38088655,-28.531895,112.125,-112.98124897480011,-112.98124897480011,1.0
216000,0.28468964,-27.46795,47.18181818181818,-41.453635627573185,-41.453635627573185,1.0
217000,0.2779081,-28.271208,133.375,-97.84142753056118,-97.84142753056118,1.0
218000,0.3167219,-27.244818,48.6,-61.40199880599975,-61.40199880599975,1.0
219000,0.2933204,-27.019009,53.5,-49.43499607510037,-49.43499607510037,1.0
220000,0.32651928,-28.42273,57.64705882352941,-51.011763123904956,-51.011763123904956,1.0
221000,0.2998257,-28.219542,54.55555555555556,-45.17166413201226,-45.17166413201226,1.0
222000,0.2932341,-28.121681,63.375,-65.02749788761139,-65.02749788761139,1.0
223000,0.28418684,-27.6131,62.46666666666667,-56.69375002384186,-56.69375002384186,1.0
224000,0.3147863,-28.28747,59.0,-55.431875109672546,-55.431875109672546,1.0
225000,0.3106746,-27.95652,45.5,-40.261816306547686,-40.261816306547686,1.0
226000,0.3075268,-27.547232,52.333333333333336,-46.161049591867545,-46.161049591867545,1.0
227000,0.27445546,-27.92754,53.473684210526315,-45.40833388434516,-45.40833388434516,1.0
228000,0.28953588,-27.971352,38.69565217391305,-35.59166520833969,-35.59166520833969,1.0
229000,0.28067553,-26.938686,46.26086956521739,-41.56999811259183,-41.56999811259183,1.0
