Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
185000,0.30760276,-17.15638,18.942307692307693,-17.566538645670963,-17.566538645670963,1.0
186000,0.27642468,-18.961262,8.25,-20.204001235961915,-20.204001235961915,1.0
187000,0.29877406,-17.882915,40.04255319148936,-42.811523105787195,-42.811523105787195,1.0
188000,0.28972912,-17.934315,19.729166666666668,-19.652709474166233,-19.652709474166233,1.0
189000,0.2807879,-16.960285,20.21276595744681,-19.96787342112115,-19.96787342112115,1.0
190000,0.2741216,-17.388203,20.045454545454547,-20.042667537265352,-20.042667537265352,1.0
191000,0.23687074,-19.620554,553.0,-1099.23002243042,-1099.23002243042,1.0
192000,0.28142798,-17.502449,19.145833333333332,-21.751459270715714,-21.751459270715714,1.0
193000,0.28801075,-17.222641,17.618181818181817,-15.863819096305154,-15.863819096305154,1.0
194000,0.27413002,-17.072124,16.763636363636362,-17.08836466182362,-17.08836466182362,1.0
195000,0.27941915,-16.810587,18.77777777777778,-17.80464424405779,-17.80464424405779,1.0
196000,0.2959932,-17.773792,74.94444444444444,-82.58611400922139,-82.58611400922139,1.0
197000,0.30028865,-16.918772,22.48936170212766,-24.541305904803068,-24.541305904803068,1.0
198000,0.26180097,-17.160057,17.10909090909091,-17.432364359768954,-17.432364359768954,1.0
199000,0.29993603,-17.43958,18.784313725490197,-17.4480401207419,-17.4480401207419,1.0
200000,0.29636768,-17.137844,18.607843137254903,-20.032942313773958,-20.032942313773958,1.0
201000,0.28066227,-16.835274,18.647058823529413,-18.759020393969966,-18.759020393969966,1.0
202000,0.27247638,-16.906713,20.02127659574468,-21.721490844767143,-21.721490844767143,1.0
203000,0.27294958,-16.534178,17.107142857142858,-18.074107766151428,-18.074107766151428,1.0
204000,0.29632372,-16.661428,18.264150943396228,-17.578302410413635,-17.578302410413635,1.0
205000,0.25221673,-17.773336,23.923076923076923,-28.468571731022426,-28.468571731022426,1.0
206000,0.2607809,-17.064976,41.53846153846154,-43.435001159969126,-43.435001159969126,1.0
207000,0.27601334,-17.162586,17.11111111111111,-16.530371383384423,-16.530371383384423,1.0
208000,0.29613835,-16.759449,16.11864406779661,-15.842204409130549,-15.842204409130549,1.0
209000,0.29900163,-16.103199,16.857142857142858,-14.25107239825385,-14.25107239825385,1.0
210000,0.28462678,-16.515953,22.022727272727273,-25.03431911901994,-25.03431911901994,1.0
211000,0.28577432,-16.413628,21.08888888888889,-21.51511156294081,-21.51511156294081,1.0
212000,0.26730177,-16.477606,19.791666666666668,-21.07354187965393,-21.07354187965393,1.0
213000,0.27087328,-16.372442,17.145454545454545,-17.910364385084673,-17.910364385084673,1.0
214000,0.28333244,-15.94843,15.40983606557377,-14.804263263452249,-14.804263263452249,1.0
215000,0.23942526,-16.725796,19.75,-20.07480176925659,-20.07480176925659,1.0
216000,0.24968602,-16.551151,61.0,-69.87565463522206,-69.87565463522206,1.0
217000,0.28749195,-16.380032,15.451612903225806,-13.878065778363135,-13.878065778363135,1.0
218000,0.26457503,-16.27221,18.352941176470587,-19.805882865307378,-19.805882865307378,1.0
219000,0.28327885,-16.065355,18.096153846153847,-18.423077812561623,-18.423077812561623,1.0
220000,0.28856668,-16.332579,18.666666666666668,-20.767059952605006,-20.767059952605006,1.0
221000,0.30190358,-16.428911,20.638297872340427,-22.070213662817125,-22.070213662817125,1.0
222000,0.26067832,-16.382225,21.953488372093023,-24.541396407193915,-24.541396407193915,1.0
223000,0.25009292,-15.231586,14.944444444444445,-14.242182610251687,-14.242182610251687,1.0
