Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1760000,1.2108084,999.0,-0.029236984,-0.06859999801963568,-0.06859999801963568,1.1485772e-05,0.53542966,0.00024735404,0.18245135,0.004124322,1.0
1770000,1.114742,999.0,-0.024938695,-0.08377142621403826,-0.08377142621403826,1.0515235e-05,0.48269212,0.00024705342,0.18235113,0.0041193212,1.0
1780000,0.92115307,999.0,-0.024842912,-0.06095555300513903,-0.06095555300513903,1.3465164e-05,0.5062197,0.0002467543,0.18225144,0.0041143466,1.0
1790000,0.8397061,999.0,-0.02255671,-0.06684444058272573,-0.06684444058272573,1.027739e-05,0.42166966,0.00024645368,0.18215123,0.0041093454,1.0
1800000,0.7017295,999.0,-0.024147425,-0.07377999809104949,-0.07377999809104949,1.2740703e-05,0.50797653,0.00024615403,0.18205133,0.004104362,1.0
1810000,0.6571334,999.0,-0.021522889,-0.05589999762984613,-0.05589999762984613,8.777103e-06,0.44088012,0.00024585432,0.18195143,0.0040993765,1.0
1820000,0.5772532,999.0,-0.020624818,-0.08504999667638913,-0.08504999667638913,9.052022e-06,0.4203837,0.00024555344,0.18185115,0.0040943716,1.0
1830000,0.5969907,999.0,-0.019377723,-0.0543818153779615,-0.0543818153779615,1.0973209e-05,0.44156176,0.0002452542,0.1817514,0.0040893946,1.0
1840000,0.5368528,999.0,-0.01570474,-0.06037499802187085,-0.06037499802187085,1.109797e-05,0.34798485,0.0002449543,0.18165144,0.0040844064,1.0
1850000,0.6055745,999.0,-0.012371704,-0.07544999713233362,-0.07544999713233362,6.7283718e-06,0.25837886,0.00024465314,0.18155104,0.004079397,1.0
1860000,0.6463854,999.0,-0.01645578,-0.056879997625947,-0.056879997625947,1.4704505e-05,0.4109275,0.00024435442,0.18145147,0.004074428,1.0
1870000,0.55851203,999.0,-0.0128596695,-0.06374285436634507,-0.06374285436634507,6.910659e-06,0.2603034,0.00024405388,0.18135129,0.004069429,1.0
1880000,0.5510812,999.0,-0.009815646,-0.06984615133394702,-0.06984615133394702,1.35568225e-05,0.33334565,0.0002437537,0.18125121,0.004064436,1.0
1890000,0.5508057,999.0,-0.0045268005,-0.05634545221586119,-0.05634545221586119,1.0934875e-05,0.18304718,0.00024345415,0.18115138,0.004059453,1.0
1900000,0.5500933,999.0,-0.002420944,-0.07594999702996574,-0.07594999702996574,7.2145617e-06,0.13000508,0.00024315363,0.1810512,0.004054454,1.0
1910000,0.66265565,811.4666666666667,-0.01072345,-0.238919987094899,-0.238919987094899,0.0074477503,0.60878164,0.0002428547,0.18095157,0.0040494823,1.0
1920000,0.82886654,999.0,-0.15363653,-0.05932499759364873,-0.05932499759364873,0.0011751805,0.83137536,0.0002425605,0.18085349,0.0040445887,1.0
1930000,0.82430613,909.0909090909091,-0.17667037,-0.17859999212022457,-0.17859999212022457,0.0020370355,0.8753432,0.00024225953,0.18075317,0.004039582,1.0
1940000,0.7575006,931.7692307692307,-0.20341568,-0.11902666091918945,-0.11902666091918945,0.0005805007,0.822654,0.00024196139,0.18065381,0.004034624,1.0
1950000,0.79531187,999.0,-0.1795878,-0.05411428292947156,-0.05411428292947156,6.65919e-05,0.8600906,0.00024166162,0.18055385,0.0040296377,1.0
1960000,0.8647137,821.4666666666667,-0.14604309,-0.2379066543925243,-0.2379066543925243,0.006949614,1.1364412,0.00024136336,0.18045446,0.004024677,1.0
1970000,0.9191168,856.5,-0.14986862,-0.2147833244719853,-0.2147833244719853,0.0067345463,0.9427155,0.00024105023,0.18035008,0.0040194686,1.0
1980000,0.8790155,999.0,-0.14633368,-0.0553142824875457,-0.0553142824875457,5.7640067e-05,0.84061384,0.00024075077,0.18025026,0.0040144874,1.0
1990000,0.9114982,998.3076923076923,-0.11939299,-0.06447272474708204,-0.06447272474708204,5.6507106e-05,0.78712344,0.00024045032,0.18015008,0.0040094894,1.0
2000000,0.9009703,857.3333333333334,-0.08426519,-0.16373332422226666,-0.16373332422226666,0.0019160772,0.68906236,0.00024013448,0.1800448,0.004004236,1.0
2010000,0.8464787,999.0,-0.04712454,-0.0717666632651041,-0.0717666632651041,1.3315088e-05,0.6141248,0.00023983425,0.17994475,0.003999242,1.0
2020000,0.84785205,927.7142857142857,-0.029058015,-0.12306153276362099,-0.12306153276362099,0.004521125,0.5957084,0.0002395346,0.17984487,0.003994258,1.0
2030000,0.7966403,890.1111111111111,-0.05117267,-0.1460799935972318,-0.1460799935972318,0.002172504,0.7056103,0.00023923858,0.17974618,0.0039893347,1.0
2040000,0.741594,933.5833333333334,-0.053972818,-0.14069999632192776,-0.14069999632192776,0.0013433623,0.772226,0.00023893766,0.1796459,0.0039843293,1.0
2050000,0.6484109,999.0,-0.03465663,-0.04787999782711268,-0.04787999782711268,1.6427592e-05,0.5586245,0.00023863891,0.17954628,0.0039793598,1.0
2060000,0.6635745,999.0,-0.013680429,-0.04668571131436953,-0.04668571131436953,8.54488e-06,0.36509413,0.00023833927,0.17944641,0.0039743753,1.0
2070000,0.68024164,780.0,-0.018278249,-0.26255712806180653,-0.26255712806180653,0.010787615,0.56496036,0.00023804,0.17934665,0.003969398,1.0
2080000,0.8236819,832.5555555555555,-0.03129115,-0.2046333244975863,-0.2046333244975863,0.0035908557,0.78037155,0.00023774509,0.17924833,0.003964492,1.0
2090000,0.90160525,999.0,-0.032692354,-0.08129999635275453,-0.08129999635275453,0.007075713,0.9790716,0.00023744893,0.17914963,0.0039595664,1.0
2100000,1.0483549,927.6428571428571,-0.028145267,-0.12672307159608373,-0.12672307159608373,0.003694179,0.82355183,0.00023714956,0.17904985,0.0039545875,1.0
2110000,1.1180421,999.0,-0.01991916,-0.05272727051157166,-0.05272727051157166,0.00013682796,0.4502865,0.00023685218,0.17895073,0.0039496403,1.0
2120000,1.1711184,999.0,-0.009069941,-0.07567499752622098,-0.07567499752622098,2.156407e-05,0.35409456,0.00023654984,0.17884994,0.003944611,1.0
2130000,1.237685,999.0,0.00055953703,-0.06108333158772439,-0.06108333158772439,2.5656995e-05,0.28740376,0.00023625101,0.17875034,0.0039396407,1.0
2140000,1.2696649,874.125,0.0019656538,0.07444999346625991,0.07444999346625991,0.004234941,0.4514447,0.00023595299,0.178651,0.0039346837,1.0
2150000,1.2154014,999.0,0.002804176,-0.07734999669870983,-0.07734999669870983,7.343014e-05,0.2539428,0.00023565188,0.1785506,0.0039296756,1.0
2160000,1.1920087,927.6428571428571,0.029601093,-0.12483076400195177,-0.12483076400195177,0.007815647,0.5803725,0.00023535313,0.17845103,0.003924706,1.0
2170000,1.4037143,999.0,0.06809954,-0.06693332948877166,-0.06693332948877166,2.4280684e-05,0.81164384,0.00023505487,0.17835161,0.0039197453,1.0
2180000,1.529588,922.8461538461538,0.06264912,-0.13561537894062126,-0.13561537894062126,3.6690995e-05,0.6257109,0.0002347538,0.17825127,0.003914737,1.0
2190000,1.6577057,922.1538461538462,-0.02375724,-0.1276461491898562,-0.1276461491898562,0.009870129,0.8028765,0.00023445871,0.17815289,0.003909829,1.0
2200000,1.3821963,993.0,-0.008511248,-0.08786666455368201,-0.08786666455368201,3.842601e-05,0.48634398,0.00023415731,0.17805243,0.0039048158,1.0
2210000,1.1803411,999.0,0.030423211,-0.07107142769382335,-0.07107142769382335,5.2213298e-05,0.5519552,0.00023385718,0.17795238,0.0038998236,1.0
2220000,1.3517228,854.1111111111111,0.053541113,-0.1900666579345448,-0.1900666579345448,0.0088822525,0.71394837,0.00023355962,0.1778532,0.0038948741,1.0
2230000,1.5343883,915.75,0.063986145,-0.14984999393345788,-0.14984999393345788,0.010269046,0.9030831,0.00023325965,0.17775321,0.0038898846,1.0
2240000,1.6866854,917.75,0.05701963,-0.14436363047835502,-0.14436363047835502,0.0020582974,0.5385114,0.00023296085,0.17765361,0.0038849143,1.0
2250000,1.7805666,874.125,-0.086263195,-0.16542221729954085,-0.16542221729954085,0.009165633,0.9251441,0.00023266427,0.17755473,0.0038799816,1.0
2260000,1.701915,999.0,-0.0929486,-0.08541999922599644,-0.08541999922599644,0.00017452169,0.58091533,0.00023236295,0.17745431,0.0038749694,1.0
2270000,1.5688182,999.0,-0.07132217,-0.07420000023266766,-0.07420000023266766,0.000119800185,0.64926994,0.00023206438,0.17735478,0.0038700034,1.0
2280000,1.4192438,999.0,-0.073325664,-0.13735000175074674,-0.13735000175074674,0.0001353385,0.65602016,0.00023176384,0.17725459,0.0038650045,1.0
2290000,1.2619492,922.2307692307693,-0.068563424,-0.16304285652898085,-0.16304285652898085,0.007788049,0.8287264,0.00023146346,0.17715447,0.003860008,1.0
2300000,1.1778712,918.2727272727273,-0.05997675,-0.1846909069083102,-0.1846909069083102,0.001080683,0.48693293,0.00023116694,0.17705566,0.003855076,1.0
2310000,1.0156432,908.1818181818181,-0.059495512,-0.4165454598101364,-0.4165454598101364,0.00010297184,0.8579667,0.00023086519,0.17695506,0.0038500568,1.0
2320000,1.0388016,999.0,-0.049294215,-0.2932200099807233,-0.2932200099807233,0.010377329,0.88409895,0.00023056779,0.17685592,0.0038451103,1.0
2330000,1.1301146,965.8,-0.057086967,-0.41326668041033876,-0.41326668041033876,0.0003503484,0.563706,0.00023026907,0.17675634,0.0038401415,1.0
2340000,1.2047806,999.0,-0.050107677,-0.39857779288043577,-0.39857779288043577,0.000121475736,0.70920676,0.00022996782,0.17665592,0.0038351303,1.0
2350000,1.2796084,881.4705882352941,-0.037777066,-0.374129415358766,-0.374129415358766,0.019228887,0.8716445,0.00022965188,0.17655063,0.0038298757,1.0
2360000,1.397532,999.0,-0.04768862,-0.25508000487461685,-0.25508000487461685,0.00014760274,0.51601183,0.00022933491,0.17644495,0.003824603,1.0
2370000,1.5126106,999.0,-0.04414133,-0.13941818473606624,-0.13941818473606624,0.00015845828,0.51429427,0.00022903399,0.17634465,0.003819598,1.0
2380000,1.5463353,999.0,-0.034526862,-0.1272666687873425,-0.1272666687873425,0.00017158593,0.4566313,0.00022873553,0.17624517,0.0038146335,1.0
2390000,1.6085074,999.0,-0.04306398,-0.16716666993064186,-0.16716666993064186,0.00011814551,0.63832515,0.00022843418,0.17614472,0.003809621,1.0
2400000,1.679865,999.0,-0.041217268,-0.12870769568074208,-0.12870769568074208,0.00016281492,0.5700102,0.00022813436,0.17604479,0.0038046339,1.0
2410000,1.8291078,983.2,-0.04254761,-0.12624444707600763,-0.12624444707600763,0.00028423732,0.5504426,0.00022783646,0.17594548,0.003799679,1.0
2420000,1.8736084,999.0,-0.028416216,-0.13204000300029292,-0.13204000300029292,0.0001263247,0.5666539,0.00022753488,0.17584497,0.0037946627,1.0
2430000,1.9442196,999.0,-0.023129303,-0.08715000237255784,-0.08715000237255784,0.00015492568,0.389578,0.00022723555,0.17574516,0.0037896833,1.0
2440000,1.9946935,999.0,-0.019630814,-0.13508571617005924,-0.13508571617005924,0.00015617734,0.5372373,0.00022693632,0.17564541,0.003784707,1.0
2450000,2.0419993,918.6666666666666,-0.0622979,-0.19073332738359264,-0.19073332738359264,0.0013107648,0.6073414,0.00022663524,0.17554507,0.0037796986,1.0
2460000,1.9530101,931.5714285714286,-0.17386273,-0.1697714279829857,-0.1697714279829857,0.0005792363,0.73844683,0.00022633729,0.17544578,0.003774743,1.0
2470000,1.971155,999.0,-0.1485581,-0.17010000460625938,-0.17010000460625938,6.2453844e-05,0.8262881,0.00022603641,0.17534547,0.0037697386,1.0
2480000,1.9362702,927.6428571428571,-0.117079385,-0.20327692312331727,-0.20327692312331727,0.003999799,1.0204867,0.00022573692,0.17524561,0.0037647565,1.0
2490000,1.881565,999.0,-0.10190706,-0.2924000096449163,-0.2924000096449163,4.49932e-05,0.8833749,0.00022543967,0.17514655,0.003759812,1.0
2500000,1.8283526,999.0,-0.09179398,-0.15590000168886037,-0.15590000168886037,1.9595764e-05,0.9025031,0.00022513769,0.17504588,0.0037547895,1.0
2510000,1.7903117,999.0,-0.08372682,-0.09910000240051886,-0.09910000240051886,1.7050326e-05,0.90633583,0.00022483815,0.17494604,0.0037498067,1.0
2520000,1.7632298,999.0,-0.07971251,-0.11004444611737402,-0.11004444611737402,2.3721514e-05,0.9377033,0.0002245394,0.17484646,0.0037448378,1.0
2530000,1.8219054,918.5833333333334,-0.07689964,-0.08713333285413682,-0.08713333285413682,1.4478204e-05,0.9190463,0.00022423762,0.17474586,0.003739818,1.0
2540000,1.8713803,996.0,-0.13141595,-0.13396249408469885,-0.13396249408469885,0.0012356505,0.82567537,0.00022394059,0.17464685,0.003734878,1.0
2550000,1.7792159,859.1428571428571,-0.11206434,-0.24682855745777488,-0.24682855745777488,0.0015556255,0.8572692,0.00022364102,0.17454699,0.0037298948,1.0
2560000,1.8018953,999.0,-0.17955804,-0.07478000118862838,-0.07478000118862838,0.00015967255,0.8520191,0.00022334093,0.17444697,0.003724903,1.0
2570000,1.8264236,999.0,-0.13920292,-0.09848333524132613,-0.09848333524132613,5.900323e-05,0.8457793,0.00022304292,0.17434762,0.0037199464,1.0
2580000,1.8117371,999.0,-0.12290861,-0.11180000101558107,-0.11180000101558107,3.7128273e-05,0.8946742,0.00022274083,0.17424694,0.0037149217,1.0
2590000,1.7490938,908.1818181818181,-0.101900965,-0.15484999779922268,-0.15484999779922268,0.0050044637,1.0157715,0.00022244224,0.1741474,0.0037099547,1.0
2600000,1.8010526,926.0,-0.07894759,-0.16287999823107385,-0.16287999823107385,0.0015666088,0.9272953,0.00022214508,0.17404835,0.0037050126,1.0
2610000,1.8644449,999.0,-0.06702523,-0.09275555623591775,-0.09275555623591775,2.9258776e-05,0.94153726,0.00022184441,0.17394811,0.0037000112,1.0
2620000,1.7745947,938.125,-0.087947495,-0.12108749287654064,-0.12108749287654064,0.0016484354,0.89112556,0.00022154546,0.17384848,0.003695039,1.0
2630000,1.6976374,999.0,-0.12052227,-0.0960800000349991,-0.0960800000349991,3.5181645e-05,0.9182592,0.00022124645,0.17374882,0.003690065,1.0
2640000,1.6599131,999.0,-0.10624044,-0.06489999883342534,-0.06489999883342534,2.3911249e-05,0.91599953,0.00022094519,0.17364839,0.003685054,1.0
2650000,1.6147225,865.8,-0.09128919,-0.06657333018180604,-0.06657333018180604,2.481278e-05,0.9242954,0.00022064653,0.17354883,0.0036800867,1.0
2660000,1.5157115,499.5,-0.07917224,-0.4935999749736352,-0.4935999749736352,0.02960601,2.0608854,0.00022035348,0.17345116,0.0036752122,1.0
2670000,1.503817,999.0,-0.07131249,-0.05631666422899192,-0.05631666422899192,8.492329e-05,0.90591997,0.00022005824,0.17335273,0.003670301,1.0
2680000,1.5087371,999.0,-0.06741706,-0.06119999796501361,-0.06119999796501361,8.605596e-05,0.90067375,0.00021975976,0.17325324,0.0036653364,1.0
2690000,1.5308173,999.0,-0.0626979,-0.07001999865751714,-0.07001999865751714,2.8665512e-05,0.9290981,0.00021945834,0.17315276,0.0036603229,1.0
2700000,1.4920495,999.0,-0.059898753,-0.04738181609321724,-0.04738181609321724,3.065044e-05,0.9295546,0.0002191584,0.17305279,0.0036553345,1.0
2710000,1.6034759,999.0,-0.050281834,-0.07602499872882618,-0.07602499872882618,1.8416395e-05,0.9681978,0.00021885979,0.17295325,0.0036503666,1.0
2720000,1.651921,916.0833333333334,-0.07404781,-0.13719999477810538,-0.13719999477810538,0.0042189825,0.96637195,0.0002185588,0.17285292,0.0036453605,1.0
2730000,1.6634568,999.0,-0.124573074,-0.05473333080590237,-0.05473333080590237,7.48105e-05,0.92203766,0.00021826099,0.17275366,0.003640407,1.0
2740000,1.661131,999.0,-0.0874411,-0.07991428496981305,-0.07991428496981305,2.4817557e-05,0.920874,0.00021796062,0.17265353,0.0036354112,1.0
2750000,1.6974107,999.0,-0.07239705,-0.06184999809678023,-0.06184999809678023,1.565608e-05,0.94522595,0.00021765975,0.17255323,0.0036304062,1.0
2760000,1.6181098,999.0,-0.064214684,-0.06367999812937342,-0.06367999812937342,1.8696126e-05,0.9857828,0.00021736145,0.1724538,0.0036254444,1.0
2770000,1.5811287,999.0,-0.060574174,-0.0852199993794784,-0.0852199993794784,1.0978192e-05,0.9615853,0.00021706,0.17235331,0.0036204306,1.0
2780000,1.4936566,999.0,-0.058778178,-0.05628888728097081,-0.05628888728097081,1.2187111e-05,0.965718,0.00021676028,0.1722534,0.003615445,1.0
2790000,1.4985586,945.9,-0.068436615,-0.12656363230516118,-0.12656363230516118,0.00063424197,0.91048646,0.00021646268,0.17215422,0.0036104948,1.0
2800000,1.5055603,874.125,-0.057243835,-0.19177499480429105,-0.19177499480429105,0.004271046,0.8820858,0.00021616236,0.17205411,0.0036054999,1.0
2810000,1.5788572,999.0,-0.054755583,-0.058599998064892134,-0.058599998064892134,3.1544965e-05,0.82917297,0.00021586301,0.17195433,0.0036005205,1.0
2820000,1.5773407,999.0,-0.05563495,-0.09134285717404314,-0.09134285717404314,1.210631e-05,0.9005024,0.00021556391,0.17185465,0.0035955454,1.0
2830000,1.4920713,908.8181818181819,-0.12840006,-0.16199998756767148,-0.16199998756767148,0.0032502164,0.8864759,0.00021526343,0.17175445,0.0035905475,1.0
2840000,1.4255741,999.0,-0.16848889,-0.07214285758839521,-0.07214285758839521,9.3535986e-05,0.90383434,0.00021496558,0.1716552,0.0035855935,1.0
2850000,1.3382493,999.0,-0.11592651,-0.09351428701276225,-0.09351428701276225,3.281467e-05,0.91422415,0.00021466488,0.17155494,0.0035805916,1.0
2860000,1.2962701,999.0,-0.0929289,-0.05645999927073717,-0.05645999927073717,2.3336928e-05,0.89746624,0.00021436435,0.17145476,0.0035755923,1.0
2870000,1.403994,999.0,-0.06852369,-0.07229090786263855,-0.07229090786263855,1.634555e-05,0.9128614,0.00021406604,0.17135532,0.0035706307,1.0
2880000,1.3666631,999.0,-0.060479254,-0.07099999926867895,-0.07099999926867895,1.1591674e-05,0.93396837,0.0002137645,0.17125481,0.0035656155,1.0
2890000,1.360867,999.0,-0.05612192,-0.05901249870657921,-0.05901249870657921,1.25738425e-05,0.9364838,0.00021346417,0.1711547,0.0035606197,1.0
2900000,1.355178,999.0,-0.056939095,-0.09740000031888485,-0.09740000031888485,1.394072e-05,0.93516326,0.00021316604,0.17105533,0.0035556606,1.0
2910000,1.3563141,999.0,-0.05178485,-0.06489999871701002,-0.06489999871701002,8.567913e-06,0.92559695,0.00021286416,0.1709547,0.0035506396,1.0
2920000,1.4213092,997.4,-0.051821627,-0.07138571349371757,-0.07138571349371757,1.8715202e-05,0.96961975,0.00021256604,0.17085534,0.0035456812,1.0
2930000,1.3381109,999.0,-0.04619146,-0.08540000013696651,-0.08540000013696651,8.377138e-06,0.92554224,0.00021226602,0.17075533,0.0035406908,1.0
2940000,1.2536066,999.0,-0.040592697,-0.0630727265749804,-0.0630727265749804,1.489489e-05,0.94432044,0.00021196497,0.17065498,0.003535683,1.0
2950000,1.2909831,999.0,-0.04254072,-0.0732545449599539,-0.0732545449599539,1.683817e-05,0.91686714,0.00021166667,0.17055556,0.0035307212,1.0
2960000,1.2877624,999.0,-0.04371834,-0.07544444374636644,-0.07544444374636644,8.404473e-06,0.94969976,0.00021136523,0.17045507,0.0035257074,1.0
2970000,1.1736387,927.6428571428571,-0.0479933,-0.13014999586933604,-0.13014999586933604,1.0395463e-05,0.90789664,0.00021106497,0.17035499,0.003520713,1.0
2980000,1.1017581,802.3,-0.10718746,-0.25070908453463664,-0.25070908453463664,0.0084345965,1.0051451,0.00021075206,0.17025068,0.003515508,1.0
2990000,1.1841133,999.0,-0.14038506,-0.06971999963279814,-0.06971999963279814,0.00010061548,0.88397765,0.0002104321,0.17014402,0.003510187,1.0
3000000,1.2302049,999.0,-0.11102522,-0.059461536418754034,-0.059461536418754034,7.50863e-05,0.8744117,0.00021013309,0.17004436,0.0035052132,1.0
3010000,1.2560415,999.0,-0.073169924,-0.07648571291273194,-0.07648571291273194,1.4588539e-05,0.8942233,0.0002098331,0.16994435,0.0035002234,1.0
3020000,1.269069,999.0,-0.056961287,-0.05565454338846559,-0.05565454338846559,1.2095898e-05,0.9117203,0.00020953211,0.16984403,0.0034952164,1.0
3030000,1.272109,999.0,-0.045842282,-0.0633818168902177,-0.0633818168902177,1.2497803e-05,0.87552696,0.00020923374,0.16974457,0.0034902534,1.0
3040000,1.2255718,999.0,-0.036622636,-0.06995555530819628,-0.06995555530819628,6.481175e-06,0.9128194,0.0002089323,0.16964409,0.0034852396,1.0
3050000,1.2140902,999.0,-0.032422893,-0.047199997016125254,-0.047199997016125254,6.110243e-06,0.8426887,0.00020863212,0.16954401,0.0034802468,1.0
3060000,1.134566,998.625,-0.033679765,-0.0688545447297987,-0.0688545447297987,1.3275923e-05,0.89197,0.00020833377,0.16944458,0.003475284,1.0
3070000,1.0343263,999.0,-0.031849172,-0.059342855088678856,-0.059342855088678856,6.5918625e-06,0.8561732,0.00020805113,0.16935037,0.0034705831,1.0
3080000,1.0828085,999.0,-0.027766006,-0.05279999793492607,-0.05279999793492607,1.2336269e-05,0.8452845,0.00020775152,0.16925049,0.0034655996,1.0
3090000,1.1305399,999.0,-0.032318745,-0.07319999868715447,-0.07319999868715447,8.165236e-06,0.86600924,0.00020743339,0.16914445,0.0034603076,1.0
3100000,1.100403,999.0,-0.029181886,-0.04648888672495054,-0.04648888672495054,8.838102e-06,0.8432748,0.00020713193,0.16904397,0.0034552934,1.0
3110000,1.1424824,999.0,-0.026121208,-0.05747692066226871,-0.05747692066226871,1.1469208e-05,0.8040075,0.00020683373,0.16894457,0.0034503336,1.0
3120000,1.1470474,902.8,-0.027012957,-0.18469999416265637,-0.18469999416265637,0.0011848079,0.7505347,0.00020653286,0.16884425,0.003445329,1.0
3130000,1.0590198,999.0,-0.11890189,-0.042619997449219224,-0.042619997449219224,5.1683273e-05,0.9079882,0.000206233,0.16874433,0.0034403412,1.0
3140000,1.0714458,999.0,-0.10085367,-0.0637272718701173,-0.0637272718701173,2.6109265e-05,0.9165877,0.0002059347,0.16864488,0.0034353794,1.0
3150000,1.0105219,999.0,-0.08183807,-0.057224998279707506,-0.057224998279707506,1.5431327e-05,0.9123372,0.00020563306,0.16854435,0.0034303623,1.0
3160000,1.0072234,999.0,-0.07206639,-0.04917333103949204,-0.04917333103949204,1.6409216e-05,0.925431,0.00020533333,0.16844442,0.003425377,1.0
3170000,1.0549155,858.2857142857143,-0.13527402,-0.2318999917479232,-0.2318999917479232,0.0025943366,0.8711313,0.00020503537,0.1683451,0.00342042,1.0
3180000,1.09199,999.0,-0.17282945,-0.04901999740395695,-0.04901999740395695,6.38694e-05,0.91376084,0.0002047341,0.16824467,0.0034154095,1.0
3190000,1.1102059,999.0,-0.1405692,-0.05770769014578456,-0.05770769014578456,4.899856e-05,0.88828665,0.00020443571,0.16814521,0.0034104465,1.0
3200000,1.1482694,999.0,-0.1219392,-0.06914285507186183,-0.06914285507186183,2.8015736e-05,0.91441005,0.0002041349,0.16804495,0.003405443,1.0
3210000,1.0860894,999.0,-0.117396235,-0.04881817953322421,-0.04881817953322421,3.1085227e-05,0.88618666,0.00020383447,0.16794479,0.0034004455,1.0
3220000,0.9920928,999.0,-0.11650236,-0.05963636161653663,-0.05963636161653663,2.958265e-05,0.9134628,0.00020353608,0.16784534,0.0033954824,1.0
3230000,1.0131319,999.0,-0.115874164,-0.06004444384921549,-0.06004444384921549,3.5776724e-05,0.92023855,0.00020323455,0.16774485,0.003390467,1.0
3240000,1.0649706,999.0,-0.11636477,-0.048945452509955925,-0.048945452509955925,2.8969327e-05,0.9155545,0.00020293434,0.16764477,0.003385474,1.0
3250000,1.0450338,999.0,-0.11733918,-0.07175555374447463,-0.07175555374447463,3.113261e-05,0.90136766,0.00020263606,0.16754535,0.0033805124,1.0
3260000,0.97610474,817.5454545454545,-0.120645665,-0.22539998559196564,-0.22539998559196564,0.0062765013,1.099629,0.0002023362,0.16744539,0.0033755242,1.0
3270000,0.92820835,874.8125,-0.12829787,-0.17226249278974137,-0.17226249278974137,0.002935782,0.6918137,0.00020204141,0.1673471,0.0033706212,1.0
3280000,0.96417576,999.0,-0.12027801,-0.0676857122286622,-0.0676857122286622,0.00013577688,0.76978385,0.00020174225,0.16724738,0.0033656452,1.0
3290000,0.99299186,999.0,-0.10975516,-0.050345453158528966,-0.050345453158528966,0.00012050439,0.78739774,0.00020144135,0.1671471,0.0033606403,1.0
3300000,1.0648214,915.75,-0.113204576,-0.13398332773067523,-0.13398332773067523,0.0037980913,0.97496796,0.00020114444,0.16704814,0.003355702,1.0
3310000,1.1194415,999.0,-0.118567005,-0.061622221106922045,-0.061622221106922045,6.464601e-05,0.8957812,0.00020084351,0.16694784,0.0033506963,1.0
3320000,1.0970021,999.0,-0.120472714,-0.045911108454068504,-0.045911108454068504,5.086443e-05,0.89139247,0.00020054306,0.16684768,0.0033456986,1.0
3330000,1.1544262,899.2,-0.12097431,-0.14568332862108946,-0.14568332862108946,0.003804956,0.94545645,0.00020024658,0.16674885,0.003340767,1.0
3340000,1.1852845,999.0,-0.1176685,-0.05777142772317997,-0.05777142772317997,7.4771335e-05,0.8916832,0.00019994493,0.1666483,0.0033357497,1.0
3350000,1.0884432,999.0,-0.11784356,-0.05268749834795017,-0.05268749834795017,6.047004e-05,0.89562386,0.00019964564,0.16654854,0.0033307718,1.0
3360000,1.0709336,999.0,-0.11940352,-0.0753333328369384,-0.0753333328369384,3.8072045e-05,0.8757818,0.00019934626,0.16644874,0.003325792,1.0
3370000,1.0489006,999.0,-0.12174165,-0.04235999875236303,-0.04235999875236303,3.3346634e-05,0.8872912,0.00019904482,0.16634826,0.0033207783,1.0
3380000,0.9961435,915.9166666666666,-0.12743467,-0.12764284813809873,-0.12764284813809873,0.0037608007,0.9099566,0.00019874745,0.16624916,0.0033158318,1.0
3390000,0.97841674,999.0,-0.11884227,-0.06937142824088889,-0.06937142824088889,6.772706e-05,0.88176805,0.00019844719,0.16614905,0.0033108378,1.0
3400000,0.97584754,899.1,-0.11719011,-0.1308181753847748,-0.1308181753847748,0.0034032091,1.0256425,0.00019814778,0.16604924,0.003305857,1.0
3410000,0.9823902,999.0,-0.12026732,-0.058945452655527995,-0.058945452655527995,7.335553e-05,0.8556646,0.00019785027,0.16595006,0.0033009085,1.0
3420000,0.95487785,999.0,-0.1213972,-0.05497499872581102,-0.05497499872581102,2.9724884e-05,0.8406503,0.00019754891,0.16584961,0.0032958956,1.0
3430000,0.8904736,999.0,-0.117095545,-0.044786664098501204,-0.044786664098501204,3.1967535e-05,0.8567285,0.00019724891,0.16574964,0.003290906,1.0
3440000,0.8066869,999.0,-0.12050886,-0.08526666462421417,-0.08526666462421417,3.0910505e-05,0.7921452,0.00019695016,0.16565004,0.003285937,1.0
3450000,0.7312906,832.5,-0.11288745,-0.21839999164115975,-0.21839999164115975,0.010055662,1.2175024,0.00019664997,0.16554998,0.0032809437,1.0
3460000,0.7198572,932.4,-0.114380315,-0.11671999556322893,-0.11671999556322893,0.00512559,0.9399261,0.00019635411,0.16545136,0.0032760226,1.0
3470000,0.75659984,999.0,-0.112140656,-0.07423333078622818,-0.07423333078622818,2.3649965e-05,0.848148,0.00019605504,0.16535166,0.0032710477,1.0
3480000,0.7669993,999.0,-0.11100745,-0.05054545212955087,-0.05054545212955087,2.88066e-05,0.82793975,0.00019575405,0.16525133,0.0032660412,1.0
3490000,0.7967726,999.0,-0.10987709,-0.05836363475431095,-0.05836363475431095,3.0276091e-05,0.75891006,0.00019545577,0.1651519,0.00326108,1.0
3500000,0.796722,999.0,-0.106801674,-0.05897777653687323,-0.05897777653687323,2.4664045e-05,0.8639743,0.00019515448,0.16505148,0.003256069,1.0
