Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Environment/Episode Length,Is Training
688000,0.8289231,-1.6733015,-47.513047218322754,-47.513047218322754,999.0,1.0
689000,0.39237255,18.711609,-66.63702630996704,-66.63702630996704,999.0,1.0
690000,0.7201131,78.32507,535.8435397148132,535.8435397148132,530.0,1.0
691000,1.1855063,74.99216,-153.20925045013428,-153.20925045013428,999.0,1.0
692000,1.1731925,34.19264,1016.307050704956,1016.307050704956,909.0,1.0
693000,1.2561641,0.61874455,-94.06738662719727,-94.06738662719727,999.0,1.0
694000,0.7278288,-9.550276,-115.33934617042542,-115.33934617042542,999.0,1.0
695000,0.50438744,-14.7512665,-162.9318141937256,-162.9318141937256,999.0,1.0
696000,1.1136534,37.93828,487.379278421402,487.379278421402,541.5,1.0
697000,1.493781,93.20337,-25.83914566040039,-25.83914566040039,999.0,1.0
698000,1.2964708,94.99017,12.362958908081055,12.362958908081055,999.0,1.0
699000,0.5007536,39.653564,-41.07828378677368,-41.07828378677368,999.0,1.0
700000,0.71992713,28.024605,521.4544579982758,521.4544579982758,522.5,1.0
701000,1.3933389,12.849988,-116.28942537307739,-116.28942537307739,999.0,1.0
702000,1.2078702,7.2344627,-188.92861378192902,-188.92861378192902,999.0,1.0
703000,1.2497151,39.295418,4.158809185028076,4.158809185028076,999.0,1.0
704000,1.399697,27.212154,950.6187286376953,950.6187286376953,738.0,1.0
705000,0.6274131,17.290348,861.6937870979309,861.6937870979309,216.33333333333334,1.0
706000,0.67660534,47.140026,-207.89455032348633,-207.89455032348633,999.0,1.0
707000,0.63467264,61.12163,56.432579040527344,56.432579040527344,999.0,1.0
708000,0.20382206,7.6392803,503.00900053977966,503.00900053977966,501.0,1.0
709000,0.7867611,37.733025,-217.6288013458252,-217.6288013458252,999.0,1.0
710000,1.3196821,58.718655,-99.7955675125122,-99.7955675125122,999.0,1.0
711000,1.5272319,40.424232,803.9200323104858,803.9200323104858,222.6,1.0
712000,1.2665513,-1.3546693,-117.71387815475464,-117.71387815475464,999.0,1.0
713000,0.9342881,-8.684194,52.15628457069397,52.15628457069397,999.0,1.0
714000,1.1662958,2.9133682,-248.83721590042114,-248.83721590042114,999.0,1.0
715000,0.6674714,32.052177,560.1986438035965,560.1986438035965,500.5,1.0
716000,1.6016262,46.50706,-108.62965869903564,-108.62965869903564,999.0,1.0
717000,1.7254019,29.035534,-124.21919059753418,-124.21919059753418,999.0,1.0
718000,1.3458413,66.56754,497.33712589740753,497.33712589740753,539.0,1.0
719000,1.3936778,68.66138,551.0963121652603,551.0963121652603,533.0,1.0
720000,1.2278429,32.075108,499.5082585811615,499.5082585811615,519.0,1.0
721000,1.6773376,63.44133,-50.0432870388031,-50.0432870388031,999.0,1.0
722000,1.1128982,97.83931,-123.43110918998718,-123.43110918998718,999.0,1.0
723000,0.063496694,216.0867,56.929476261138916,56.929476261138916,999.0,1.0
724000,0.44356424,-9.024202,-180.87128341197968,-180.87128341197968,999.0,1.0
725000,1.2596098,20.968725,-111.24158477783203,-111.24158477783203,999.0,1.0
726000,0.7926871,127.72007,708.0057002703348,708.0057002703348,348.6666666666667,1.0
727000,0.29734173,75.52521,-97.80634546279907,-97.80634546279907,999.0,1.0
728000,1.1449628,86.775314,486.12082839012146,486.12082839012146,530.5,1.0
729000,0.05133154,161.60696,443.61037158966064,443.61037158966064,517.5,1.0
730000,0.29228312,-9.231855,-202.263680934906,-202.263680934906,999.0,1.0
731000,1.6609784,59.01872,464.795126914978,464.795126914978,514.0,1.0
732000,1.123883,5.381572,-75.37340140342712,-75.37340140342712,509.5,1.0
733000,0.22291416,60.028065,1068.969477335612,1068.969477335612,82.0,1.0
734000,0.25524768,2.3392787,-191.72073078155518,-191.72073078155518,999.0,1.0
735000,0.16461304,-12.398371,-220.49637603759766,-220.49637603759766,999.0,1.0
736000,0.04722455,150.33401,511.26556873321533,511.26556873321533,530.0,1.0
737000,0.93917257,50.69553,-183.17363452911377,-183.17363452911377,999.0,1.0
738000,1.8625187,4.2467213,-105.81202793121338,-105.81202793121338,999.0,1.0
739000,0.4023875,27.626863,468.8052680492401,468.8052680492401,509.0,1.0
740000,0.9144836,69.0215,-116.09476900100708,-116.09476900100708,999.0,1.0
741000,0.5003702,22.075298,-79.01027393341064,-79.01027393341064,999.0,1.0
742000,1.094854,6.3998995,-122.81342267990112,-122.81342267990112,999.0,1.0
743000,1.3246695,76.17343,458.8332442045212,458.8332442045212,511.5,1.0
744000,0.434773,36.679672,-49.29969835281372,-49.29969835281372,999.0,1.0
745000,0.08288756,-0.9019766,400.33932423591614,400.33932423591614,514.0,1.0
746000,0.32951656,3.7197218,545.2989354133606,545.2989354133606,581.5,1.0
747000,0.65354085,50.116364,793.4272103309631,793.4272103309631,308.0,1.0
748000,1.1208532,96.43016,671.7790128389994,671.7790128389994,343.6666666666667,1.0
749000,0.52045053,-2.1978087,-21.599923610687256,-21.599923610687256,999.0,1.0
750000,0.19690812,-8.479088,-142.63061666488647,-142.63061666488647,999.0,1.0
751000,0.14055966,7.8888836,-62.46846318244934,-62.46846318244934,999.0,1.0
752000,0.21216895,-2.5087247,564.4147894382477,564.4147894382477,523.5,1.0
753000,0.04901156,-4.551798,-36.105233907699585,-36.105233907699585,999.0,1.0
754000,0.073804244,25.438457,-91.73740291595459,-91.73740291595459,999.0,1.0
755000,0.39797488,4.3327255,500.97873711586,500.97873711586,517.0,1.0
756000,1.1713413,38.038956,-61.46715450286865,-61.46715450286865,999.0,1.0
757000,0.37355074,-6.3703675,-35.74980545043945,-35.74980545043945,999.0,1.0
758000,0.14315782,111.250496,1062.8364915847778,1062.8364915847778,259.0,1.0
759000,0.08982808,-4.607642,-181.85798859596252,-181.85798859596252,999.0,1.0
760000,1.1203247,19.24297,-13.480567455291748,-13.480567455291748,999.0,1.0
761000,0.59635967,2.1981487,-106.60586452484131,-106.60586452484131,999.0,1.0
762000,0.041172434,51.405666,43.4854131937027,43.4854131937027,999.0,1.0
763000,0.64160156,23.28719,442.71136140823364,442.71136140823364,694.5,1.0
764000,0.28984708,60.04754,504.73316407203674,504.73316407203674,602.0,1.0
765000,0.41855118,115.52443,-193.42674112319946,-193.42674112319946,999.0,1.0
766000,0.7748313,48.369324,742.7259343862534,742.7259343862534,268.25,1.0
767000,0.4541674,89.75871,-112.61745882034302,-112.61745882034302,999.0,1.0
768000,1.442513,54.822853,-86.95664978027344,-86.95664978027344,999.0,1.0
769000,0.33349228,222.2084,56.03303050994873,56.03303050994873,999.0,1.0
770000,0.93154883,64.734924,-146.7104296684265,-146.7104296684265,999.0,1.0
771000,0.07054972,208.90349,45.51543712615967,45.51543712615967,999.0,1.0
772000,0.44590423,-10.422035,73.85796403884888,73.85796403884888,999.0,1.0
773000,1.4072384,40.53444,476.2536578178406,476.2536578178406,548.5,1.0
774000,1.3708845,2.986998,-37.52423572540283,-37.52423572540283,999.0,1.0
775000,1.384986,3.173013,-91.13861811161041,-91.13861811161041,999.0,1.0
776000,0.93636537,12.17861,487.0411419868469,487.0411419868469,502.5,1.0
777000,0.29480478,-6.0591145,454.1277050971985,454.1277050971985,509.5,1.0
778000,0.3678782,-0.955241,505.7690796852112,505.7690796852112,509.0,1.0
779000,0.15229906,0.15430069,1096.2716636657715,1096.2716636657715,145.0,1.0
780000,0.087193705,37.14638,617.4870168368021,617.4870168368021,341.0,1.0
781000,1.2562149,7.4533854,-125.49175357818604,-125.49175357818604,999.0,1.0
782000,0.10780222,-11.365744,-99.29383611679077,-99.29383611679077,999.0,1.0
783000,0.16335136,-17.420353,-62.47929096221924,-62.47929096221924,999.0,1.0
784000,0.53352016,106.84216,897.5190633932749,897.5190633932749,236.83333333333334,1.0
785000,0.36169276,89.59863,-165.54678010940552,-165.54678010940552,999.0,1.0
786000,0.4239264,6.604676,579.980907201767,579.980907201767,543.0,1.0
787000,0.12982094,61.350708,680.6479552586874,680.6479552586874,348.0,1.0
788000,0.4835956,113.46663,-138.0408706665039,-138.0408706665039,999.0,1.0
789000,0.85844034,13.532471,484.45217180252075,484.45217180252075,508.0,1.0
790000,0.6399497,7.657818,495.9246355295181,495.9246355295181,524.5,1.0
791000,0.44409364,50.36542,-2.400822401046753,-2.400822401046753,999.0,1.0
792000,0.12804893,136.76076,-34.963935136795044,-34.963935136795044,999.0,1.0
793000,0.56334746,-7.2625856,-35.48807144165039,-35.48807144165039,999.0,1.0
794000,1.1429417,39.49781,474.5903549194336,474.5903549194336,523.0,1.0
795000,1.3100915,79.24719,-150.9288454055786,-150.9288454055786,999.0,1.0
796000,0.052070666,107.80713,1020.6500492095947,1020.6500492095947,97.66666666666667,1.0
797000,0.2766571,3.7073793,-136.6835412979126,-136.6835412979126,999.0,1.0
798000,0.07034619,140.09567,-142.37076234817505,-142.37076234817505,999.0,1.0
799000,1.4601926,52.623413,763.2543720006943,763.2543720006943,288.5,1.0
800000,0.4313927,-0.34602833,-117.62844252586365,-117.62844252586365,999.0,1.0
801000,0.2642485,-12.888922,-190.4975923895836,-190.4975923895836,999.0,1.0
802000,1.3314831,46.814228,668.3586834271749,668.3586834271749,395.0,1.0
803000,1.5307126,41.060043,-96.81608033180237,-96.81608033180237,999.0,1.0
804000,1.0693951,47.635345,664.3655581474304,664.3655581474304,375.0,1.0
805000,0.52946687,48.91945,-93.12157678604126,-93.12157678604126,999.0,1.0
806000,0.11037336,15.600767,-161.3551149368286,-161.3551149368286,999.0,1.0
807000,0.656233,26.955688,-167.3570032119751,-167.3570032119751,999.0,1.0
808000,1.3378996,39.53727,-113.18802690505981,-113.18802690505981,999.0,1.0
809000,0.7374286,53.14376,440.3398334980011,440.3398334980011,502.0,1.0
810000,0.081771925,138.30087,690.6312267780304,690.6312267780304,350.6666666666667,1.0
811000,0.63293743,248.49133,538.1327350139618,538.1327350139618,519.5,1.0
812000,1.3254182,108.20305,529.1789212226868,529.1789212226868,520.5,1.0
813000,1.2072502,71.839584,-133.82255840301514,-133.82255840301514,999.0,1.0
814000,0.6293219,-4.133544,7.416562080383301,7.416562080383301,999.0,1.0
815000,0.7866047,8.613104,432.46227836608887,432.46227836608887,519.0,1.0
816000,1.3554704,12.113646,-89.82181692123413,-89.82181692123413,999.0,1.0
817000,0.058034275,19.917053,-160.36748951673508,-160.36748951673508,999.0,1.0
818000,0.5020854,51.964684,-197.22821140289307,-197.22821140289307,999.0,1.0
819000,1.4616102,111.59286,519.0003273487091,519.0003273487091,523.5,1.0
820000,1.7622724,19.838963,-165.00988483428955,-165.00988483428955,999.0,1.0
821000,1.3507696,72.09695,560.5827398300171,560.5827398300171,535.5,1.0
822000,1.3712233,31.226408,487.5082836151123,487.5082836151123,511.5,1.0
823000,1.4806229,101.57666,-107.32771039009094,-107.32771039009094,572.0,1.0
824000,1.3386416,13.2855,1104.527883529663,1104.527883529663,999.0,1.0
825000,0.044023845,36.521988,697.2593348026276,697.2593348026276,20.5,1.0
826000,0.14023246,115.28597,509.81925797462463,509.81925797462463,545.5,1.0
827000,0.2085941,12.60137,-156.35203909873962,-156.35203909873962,999.0,1.0
828000,0.31844363,-8.402279,521.5807836055756,521.5807836055756,552.5,1.0
829000,1.5157005,0.98356926,-65.94797801971436,-65.94797801971436,999.0,1.0
830000,1.1023738,17.717123,460.0849666595459,460.0849666595459,776.5,1.0
831000,0.20112842,4.512187,-170.15455627441406,-170.15455627441406,999.0,1.0
832000,0.18676065,48.927917,476.6115069389343,476.6115069389343,574.5,1.0
833000,0.07359963,145.96924,1195.0562896728516,1195.0562896728516,100.0,1.0
834000,0.17573197,22.753708,606.118523756663,606.118523756663,335.6666666666667,1.0
835000,0.09179909,-6.8733273,-10.278360843658447,-10.278360843658447,999.0,1.0
836000,1.3075969,10.949217,-150.48747634887695,-150.48747634887695,999.0,1.0
837000,0.23769964,-5.350584,-129.84031534194946,-129.84031534194946,999.0,1.0
838000,1.4281912,71.34688,411.7455048561096,411.7455048561096,508.5,1.0
839000,1.8773673,15.160792,-115.99325656890869,-115.99325656890869,999.0,1.0
840000,0.25867802,-8.346657,-134.43550157546997,-134.43550157546997,999.0,1.0
841000,1.1769629,26.247066,-161.48672533035278,-161.48672533035278,999.0,1.0
842000,1.368704,91.39509,-134.43222284317017,-134.43222284317017,999.0,1.0
843000,1.6071937,102.227646,-24.216435432434082,-24.216435432434082,999.0,1.0
844000,1.8012072,34.84518,523.0629130601883,523.0629130601883,536.5,1.0
845000,1.321537,99.49043,464.28059363365173,464.28059363365173,508.5,1.0
846000,1.2666721,112.36519,-13.49387264251709,-13.49387264251709,999.0,1.0
847000,0.4211971,19.051006,-52.47500038146973,-52.47500038146973,999.0,1.0
848000,0.2003945,-9.181652,-73.25195837020874,-73.25195837020874,999.0,1.0
849000,1.1962919,62.12653,794.3615778759122,794.3615778759122,384.5,1.0
850000,1.3322566,116.07904,586.3689625263214,586.3689625263214,526.5,1.0
851000,1.1700372,50.13912,481.70448446273804,481.70448446273804,503.0,1.0
852000,0.22046985,13.427228,475.3838531970978,475.3838531970978,538.5,1.0
853000,0.24992388,59.8366,-120.36807918548584,-120.36807918548584,999.0,1.0
854000,1.1775652,1.0856795,-92.7885525226593,-92.7885525226593,999.0,1.0
855000,0.9137036,2.6623046,-35.563446044921875,-35.563446044921875,999.0,1.0
856000,0.299405,9.869354,-229.68883609771729,-229.68883609771729,999.0,1.0
857000,1.1141136,128.34247,518.4726278781891,518.4726278781891,502.5,1.0
858000,1.4141551,114.52658,555.3589330911636,555.3589330911636,544.5,1.0
859000,0.50421274,9.135817,1090.894660949707,1090.894660949707,203.5,1.0
860000,0.20261267,0.23197645,573.1051380634308,573.1051380634308,526.0,1.0
861000,1.0785975,34.989197,515.1263313293457,515.1263313293457,542.0,1.0
862000,1.2638447,89.58724,-43.09731197357178,-43.09731197357178,999.0,1.0
863000,0.5549871,130.59068,563.2302386760712,563.2302386760712,552.0,1.0
864000,0.459879,132.53052,658.1401405334473,658.1401405334473,365.0,1.0
865000,0.7442082,102.433,504.6811399459839,504.6811399459839,527.0,1.0
866000,0.23391783,87.187256,680.0633918444315,680.0633918444315,313.25,1.0
867000,0.06547255,0.8595238,1059.0615234375,1059.0615234375,999.0,1.0
868000,0.2272476,15.754112,747.6832565069199,747.6832565069199,31.333333333333332,1.0
869000,0.029722707,48.083557,455.4615089893341,455.4615089893341,506.5,1.0
870000,0.20164391,40.709274,562.130198776722,562.130198776722,532.5,1.0
871000,0.14618085,4.169474,498.0985608100891,498.0985608100891,527.5,1.0
872000,0.09672861,20.95794,535.9846878051758,535.9846878051758,521.5,1.0
873000,0.75883216,77.515366,486.4277329444885,486.4277329444885,525.0,1.0
874000,0.39078736,202.19434,693.6363096237183,693.6363096237183,360.0,1.0
875000,0.13508292,134.82349,-166.28231930732727,-166.28231930732727,999.0,1.0
876000,1.0812007,0.2579605,-161.7252426147461,-161.7252426147461,999.0,1.0
877000,0.80116695,8.83698,-44.415658950805664,-44.415658950805664,999.0,1.0
878000,0.13356268,12.840227,429.95994007587433,429.95994007587433,508.0,1.0
879000,0.19856213,-6.086619,-144.13508081436157,-144.13508081436157,999.0,1.0
880000,0.16446851,-3.682505,-210.8612743616104,-210.8612743616104,999.0,1.0
881000,0.09546266,22.063457,634.1841611862183,634.1841611862183,348.6666666666667,1.0
882000,0.929109,-6.1143723,-22.590277194976807,-22.590277194976807,999.0,1.0
883000,1.5731114,38.95608,475.859570980072,475.859570980072,506.0,1.0
884000,1.2472551,72.809326,-115.82843136787415,-115.82843136787415,999.0,1.0
885000,0.7056062,54.943607,479.1332275867462,479.1332275867462,537.0,1.0
886000,0.61077523,-3.1905668,-32.118279457092285,-32.118279457092285,999.0,1.0
887000,1.1073302,26.632366,-95.68365168571472,-95.68365168571472,999.0,1.0
888000,0.66081595,50.99793,502.37351393699646,502.37351393699646,522.5,1.0
889000,0.15579218,7.0823936,-161.9983901977539,-161.9983901977539,999.0,1.0
890000,0.62731284,23.831646,-113.9535984992981,-113.9535984992981,999.0,1.0
891000,1.1154742,109.02759,465.3043246269226,465.3043246269226,514.0,1.0
892000,1.0604725,79.42961,-30.9885835647583,-30.9885835647583,999.0,1.0
893000,0.8878625,16.578152,467.2181347608566,467.2181347608566,503.0,1.0
894000,0.1230325,-5.987417,-145.7068703174591,-145.7068703174591,999.0,1.0
895000,0.17385489,-8.251,-209.79293870925903,-209.79293870925903,999.0,1.0
896000,0.5079948,-2.3091245,-181.7016830444336,-181.7016830444336,999.0,1.0
897000,0.921714,7.2812324,-81.10291767120361,-81.10291767120361,999.0,1.0
898000,0.5233614,2.344431,-209.8372368812561,-209.8372368812561,999.0,1.0
899000,1.2506701,75.10788,529.357966542244,529.357966542244,533.0,1.0
900000,1.2396111,105.58112,-71.9558596611023,-71.9558596611023,999.0,1.0
901000,1.0145596,96.69656,671.8771992524465,671.8771992524465,352.0,1.0
902000,0.06819912,112.757965,-171.35807275772095,-171.35807275772095,999.0,1.0
903000,0.29128858,218.46497,565.7484896183014,565.7484896183014,520.5,1.0
904000,0.8948749,2.603373,-17.9629864692688,-17.9629864692688,576.0,1.0
905000,1.1395936,42.57744,1065.2272551059723,1065.2272551059723,50.0,1.0
906000,1.2693095,5.3928742,-61.787487506866455,-61.787487506866455,999.0,1.0
907000,1.0106996,41.717766,-56.50450897216797,-56.50450897216797,999.0,1.0
908000,0.1577026,-6.230884,-118.08573055267334,-118.08573055267334,999.0,1.0
909000,1.2236118,12.144066,-63.7938871383667,-63.7938871383667,999.0,1.0
910000,0.089774355,2.9601765,491.024126291275,491.024126291275,527.5,1.0
911000,0.8383245,7.557863,494.91281175613403,494.91281175613403,568.5,1.0
912000,0.3532103,-5.1146774,-94.01332378387451,-94.01332378387451,999.0,1.0
913000,1.3971049,4.500796,-210.94418108463287,-210.94418108463287,999.0,1.0
914000,0.4707375,-8.398957,-47.76954746246338,-47.76954746246338,999.0,1.0
915000,0.13252024,-10.628344,-43.24142789840698,-43.24142789840698,999.0,1.0
916000,1.039821,82.878426,623.2995092074076,623.2995092074076,342.6666666666667,1.0
917000,0.35990474,20.009415,-35.99449396133423,-35.99449396133423,999.0,1.0
918000,0.030030496,79.44937,594.6519813537598,594.6519813537598,527.5,1.0
919000,0.8753763,113.81326,-128.87119436264038,-128.87119436264038,999.0,1.0
920000,1.1791452,54.898994,-111.53365755081177,-111.53365755081177,999.0,1.0
921000,1.3109,71.31117,-103.33288383483887,-103.33288383483887,999.0,1.0
922000,0.563958,38.574455,-78.04783070087433,-78.04783070087433,999.0,1.0
923000,0.073598325,51.287388,455.9058406352997,455.9058406352997,528.5,1.0
924000,0.1126858,102.50113,472.2221824526787,472.2221824526787,551.5,1.0
925000,0.054871116,61.303307,-141.611008644104,-141.611008644104,999.0,1.0
926000,0.14096718,-13.647131,24.911022186279297,24.911022186279297,999.0,1.0
927000,0.1388997,20.146305,405.62367790937424,405.62367790937424,503.0,1.0
928000,0.03822943,122.26008,690.3380109469095,690.3380109469095,360.3333333333333,1.0
929000,0.76487195,126.36869,-136.53276371955872,-136.53276371955872,999.0,1.0
930000,1.4680297,58.88802,703.1969922383627,703.1969922383627,352.3333333333333,1.0
931000,1.2126117,60.84186,-62.60571813583374,-62.60571813583374,999.0,1.0
932000,1.3543922,25.203575,1011.5025501251221,1011.5025501251221,663.0,1.0
933000,0.43724138,24.72611,521.5652049779892,521.5652049779892,539.5,1.0
934000,0.029427188,125.82855,478.42104744911194,478.42104744911194,505.0,1.0
935000,0.19880171,77.49864,-145.06804490089417,-145.06804490089417,999.0,1.0
936000,0.85769594,69.528885,525.463272690773,525.463272690773,554.0,1.0
937000,1.2025717,90.688934,-118.72492837905884,-118.72492837905884,999.0,1.0
938000,1.0713767,75.70102,701.1005614598593,701.1005614598593,474.6666666666667,1.0
939000,1.3297282,22.620287,-72.24613809585571,-72.24613809585571,999.0,1.0
940000,1.7024685,9.262964,-103.88108444213867,-103.88108444213867,999.0,1.0
941000,0.0836425,-13.787333,-33.53758907318115,-33.53758907318115,999.0,1.0
942000,1.0515335,150.43633,-58.86337327957153,-58.86337327957153,999.0,1.0
943000,1.255007,96.47155,1073.524043083191,1073.524043083191,237.25,1.0
944000,1.7506927,12.868855,-109.65434741973877,-109.65434741973877,999.0,1.0
945000,0.80749124,163.00894,37.207807540893555,37.207807540893555,999.0,1.0
946000,0.17103128,78.86677,-85.57272374629974,-85.57272374629974,999.0,1.0
947000,1.2527162,91.91499,-102.18559455871582,-102.18559455871582,999.0,1.0
948000,1.0670297,6.651081,472.95834171772003,472.95834171772003,516.0,1.0
949000,0.258762,17.38527,395.31335866451263,395.31335866451263,502.5,1.0
950000,1.2115861,2.5159025,-82.11971187591553,-82.11971187591553,999.0,1.0
951000,0.25569895,-9.026228,-182.17374229431152,-182.17374229431152,999.0,1.0
952000,1.6287816,68.762695,1200.1388244628906,1200.1388244628906,537.5,1.0
953000,1.0733862,185.41098,455.7651717662811,455.7651717662811,44.0,1.0
954000,1.7515281,43.44073,487.9606840610504,487.9606840610504,521.0,1.0
955000,0.23183821,-8.739535,-48.108848094940186,-48.108848094940186,999.0,1.0
956000,1.1274865,14.264669,-62.939229011535645,-62.939229011535645,999.0,1.0
957000,1.1977967,52.95254,433.33671140670776,433.33671140670776,901.0,1.0
958000,0.8123763,115.28166,-44.422510623931885,-44.422510623931885,999.0,1.0
959000,0.16131864,4.9428453,462.1626343727112,462.1626343727112,524.0,1.0
960000,1.3862637,93.43713,-20.97681486606598,-20.97681486606598,523.0,1.0
961000,1.2222035,73.14554,1112.702663898468,1112.702663898468,796.0,1.0
962000,1.0964524,118.034424,-43.46333312988281,-43.46333312988281,999.0,1.0
963000,0.40074578,3.407281,-200.25513648986816,-200.25513648986816,999.0,1.0
964000,1.2322519,109.20178,-104.35882949829102,-104.35882949829102,999.0,1.0
965000,1.0177767,154.98996,14.661486625671387,14.661486625671387,999.0,1.0
966000,0.19907852,14.387756,1035.932400226593,1035.932400226593,322.0,1.0
967000,0.981824,13.394841,503.481125831604,503.481125831604,503.5,1.0
968000,0.37901002,-8.799015,-55.02904272079468,-55.02904272079468,999.0,1.0
969000,1.4498734,3.0433505,-123.41432762145996,-123.41432762145996,999.0,1.0
970000,0.22758605,3.3677745,-144.6013524532318,-144.6013524532318,999.0,1.0
971000,0.98376346,115.4854,502.7526228427887,502.7526228427887,599.5,1.0
972000,1.0842938,151.36763,485.4180860519409,485.4180860519409,528.5,1.0
973000,0.6013191,130.80159,542.4604504108429,542.4604504108429,559.0,1.0
974000,0.08230072,46.53486,-154.61784505844116,-154.61784505844116,999.0,1.0
975000,0.3150473,39.641388,749.437578201294,749.437578201294,450.3333333333333,1.0
976000,0.026306042,35.906425,-92.98184525966644,-92.98184525966644,999.0,1.0
977000,0.041645736,104.73711,441.7361731529236,441.7361731529236,519.5,1.0
978000,0.02702273,245.9833,28.517765045166016,28.517765045166016,999.0,1.0
979000,0.20110145,9.758171,-188.90403985977173,-188.90403985977173,999.0,1.0
980000,0.8715057,12.482779,-68.09149694442749,-68.09149694442749,999.0,1.0
981000,0.17732401,25.178698,-159.78472685813904,-159.78472685813904,999.0,1.0
982000,0.5604691,70.07785,996.6419897079468,996.6419897079468,585.0,1.0
983000,0.82723856,55.640854,-161.815851688385,-161.815851688385,999.0,1.0
984000,1.1513784,105.99098,-66.46747016906738,-66.46747016906738,999.0,1.0
985000,0.58027,148.81918,-102.75826930999756,-102.75826930999756,999.0,1.0
986000,0.58534867,195.01866,582.386447250843,582.386447250843,554.5,1.0
987000,0.8775367,85.3017,-74.99550151824951,-74.99550151824951,999.0,1.0
988000,0.50419074,28.777359,645.4163964788119,645.4163964788119,397.3333333333333,1.0
989000,0.37065923,27.041208,1073.8582365512848,1073.8582365512848,247.5,1.0
990000,0.9774777,24.633646,503.71114587783813,503.71114587783813,634.0,1.0
991000,1.2372973,56.082413,696.1238052845001,696.1238052845001,379.0,1.0
992000,0.97784173,96.196175,1040.4002432823181,1040.4002432823181,590.5,1.0
993000,1.3630301,100.13366,-111.1020302772522,-111.1020302772522,999.0,1.0
994000,0.8626765,8.185902,-88.45105123519897,-88.45105123519897,999.0,1.0
995000,0.39653832,0.16566467,-171.49222230911255,-171.49222230911255,999.0,1.0
996000,1.4900453,92.440674,1036.8456375598907,1036.8456375598907,276.5,1.0
997000,1.4056405,90.71071,-120.5894546508789,-120.5894546508789,999.0,1.0
998000,1.2873431,110.02736,528.168377161026,528.168377161026,585.0,1.0
999000,1.1771394,2.438965,-6.3031651973724365,-6.3031651973724365,999.0,1.0
1000000,0.555289,44.016766,451.9074419140816,451.9074419140816,515.0,1.0
1001000,0.8482054,93.31656,477.42184257507324,477.42184257507324,504.0,1.0
1002000,0.118247785,10.61059,-171.71649074554443,-171.71649074554443,999.0,1.0
1003000,0.47221398,13.091352,-217.1699743270874,-217.1699743270874,999.0,1.0
1004000,1.0366561,51.79964,646.5405758221945,646.5405758221945,370.6666666666667,1.0
1005000,0.42262992,79.37922,989.062638759613,989.062638759613,564.0,1.0
1006000,0.020907208,63.13575,-131.97130572795868,-131.97130572795868,999.0,1.0
1007000,0.89255995,37.408394,457.090940952301,457.090940952301,616.5,1.0
1008000,1.3354688,82.93509,429.0577870607376,429.0577870607376,524.5,1.0
1009000,0.9884604,171.29092,-99.32846212387085,-99.32846212387085,999.0,1.0
1010000,1.0258507,88.480965,-76.62864637374878,-76.62864637374878,999.0,1.0
1011000,1.051763,49.53315,-103.04394245147705,-103.04394245147705,999.0,1.0
1012000,0.7351443,14.149833,456.4936852455139,456.4936852455139,511.5,1.0
1013000,0.318639,45.537643,769.3757836818695,769.3757836818695,298.75,1.0
1014000,0.1780567,67.542885,-87.68922996520996,-87.68922996520996,999.0,1.0
1015000,0.26427037,41.25985,1066.5237255096436,1066.5237255096436,163.5,1.0
1016000,0.17015219,-17.326576,-96.02999067306519,-96.02999067306519,999.0,1.0
1017000,0.25313166,-13.655823,-14.691611766815186,-14.691611766815186,999.0,1.0
1018000,1.1254356,119.56491,630.6513895988464,630.6513895988464,346.0,1.0
1019000,0.4283043,74.03881,816.1377098083497,816.1377098083497,229.6,1.0
1020000,0.15423436,-12.47257,-199.51469135284424,-199.51469135284424,999.0,1.0
1021000,0.07630177,0.09980202,482.8778953552246,482.8778953552246,521.5,1.0
1022000,0.616951,26.01888,492.51490795612335,492.51490795612335,780.5,1.0
1023000,0.2926454,28.105309,1030.0102033615112,1030.0102033615112,284.0,1.0
1024000,0.7908895,-2.171162,-29.194304943084717,-29.194304943084717,999.0,1.0
1025000,0.999983,108.916534,861.4467457771301,861.4467457771301,261.2,1.0
1026000,0.7032166,94.3891,-89.3826596736908,-89.3826596736908,999.0,1.0
1027000,0.14043052,4.91183,400.04430770874023,400.04430770874023,504.0,1.0
1028000,0.14079271,-16.158077,-31.83976459503174,-31.83976459503174,999.0,1.0
1029000,0.52470547,5.0975523,-122.83212614059448,-122.83212614059448,999.0,1.0
1030000,0.58385885,32.121704,1049.6212875843048,1049.6212875843048,246.0,1.0
1031000,0.5906521,16.992636,658.6570304234823,658.6570304234823,356.0,1.0
1032000,1.0010176,70.15564,1106.848913192749,1106.848913192749,409.0,1.0
1033000,0.9249944,14.083597,-133.46593952178955,-133.46593952178955,999.0,1.0
1034000,0.04370993,90.326385,-49.30344104766846,-49.30344104766846,999.0,1.0
1035000,0.27420387,3.529595,-129.36754703521729,-129.36754703521729,999.0,1.0
1036000,0.6791909,37.288216,396.0354664325714,396.0354664325714,746.5,1.0
1037000,0.5695554,52.390446,462.48531198501587,462.48531198501587,511.5,1.0
1038000,0.3461258,34.436058,953.416585445404,953.416585445404,631.0,1.0
1039000,0.05644922,31.787909,-219.06030464172363,-219.06030464172363,999.0,1.0
